"Test Type","Compression"
"Temperature:","20.5"
"Humidity:","57.5"
"Geometry:","Rectangular"
"Specimen",1
"Specimen name:","E1"
"Width:",333.000000,"mm"
"Thickness:",452.000000,"mm"
"Anvil height:",90.000000,"mm"
"Diameter:",50.000000,"mm"
"Inner diameter:",0.500000,"mm"
"Outer diameter:",1.000000,"mm"
"Wall thickness:",0.500000,"mm"
"Area:",150516.000000,"mm*mm"
"Linear density:",1.000000,"den"
"Sled weight:",9.806650,"N"
"Loading span:",0.000000,"mm"
"Support span:",1.000000,"mm"
"Span ratio:","2"
"Fixture type:","3-point"
"Extensometer",-10.000000,"**mm"
"Included"
"Time sec","Extension mm","Strain 1 %","Load N","Comp. stress MPa","Cycle Count ","Total Cycle Count ","Comp. extension mm","Comp. strain %","True strain %","Comp. load N","True stress Pa"
114.438,-3.463159,-0.02610303,-28579.12,0.1898743,0,0,0.002610303,0.02610303,0.02610644,28579.12,189824.7
114.712,-3.46776,-0.02616685,-28829.28,0.1915363,0,0,0.002616685,0.02616685,0.02617027,28829.28,191486.2
114.988,-3.472359,-0.02589568,-29079.58,0.1931992,0,0,0.002589568,0.02589568,0.02589904,29079.58,193149.2
115.266,-3.477,-0.02603922,-29330.32,0.1948652,0,0,0.002603922,0.02603922,0.02604261,29330.32,194814.4
115.542,-3.48156,-0.02634231,-29580.52,0.1965274,0,0,0.002634231,0.02634231,0.02634578,29580.53,196475.7
115.814,-3.48608,-0.02618279,-29831.42,0.1981944,0,0,0.002618279,0.02618279,0.02618622,29831.42,198142.5
116.086,-3.490599,-0.02589568,-30083.11,0.1998665,0,0,0.002589568,0.02589568,0.02589904,30083.11,199814.8
116.358,-3.495159,-0.02592757,-30334.96,0.2015398,0,0,0.002592757,0.02592757,0.02593094,30334.96,201487.5
116.626,-3.499599,-0.02599139,-30586.35,0.2032099,0,0,0.002599139,0.02599139,0.02599477,30586.35,203157.1
116.892,-3.504039,-0.02605516,-30836.9,0.2048746,0,0,0.002605516,0.02605516,0.02605856,30836.9,204821.2
117.162,-3.508519,-0.02592757,-31088.35,0.2065452,0,0,0.002592757,0.02592757,0.02593094,31088.35,206491.6
117.43,-3.513,-0.02557665,-31339.11,0.2082112,0,0,0.002557665,0.02557665,0.02557992,31339.11,208157.9
117.698,-3.517439,-0.02608709,-31589.67,0.2098758,0,0,0.002608709,0.02608709,0.02609049,31589.67,209821.1
117.962,-3.521839,-0.02662942,-31840.29,0.2115409,0,0,0.002662942,0.02662942,0.02663297,31840.29,211484.6
118.222,-3.526199,-0.02626255,-32091.34,0.2132088,0,0,0.002626255,0.02626255,0.026266,32091.34,213152.8
118.482,-3.530519,-0.0261509,-32341.63,0.2148717,0,0,0.002615091,0.0261509,0.02615433,32341.63,214815.5
118.746,-3.53492,-0.02610303,-32593.4,0.2165444,0,0,0.002610303,0.02610303,0.02610644,32593.4,216487.9
119.01,-3.539319,-0.02629444,-32844.7,0.218214,0,0,0.002629444,0.02629444,0.0262979,32844.7,218156.7
119.27,-3.543679,-0.02595946,-33096.64,0.2198879,0,0,0.002595946,0.02595946,0.02596283,33096.64,219830.8
119.53,-3.547959,-0.02629444,-33347.05,0.2215515,0,0,0.002629444,0.02629444,0.0262979,33347.05,221493.2
119.79,-3.55232,-0.02607115,-33597.67,0.2232166,0,0,0.002607115,0.02607115,0.02607454,33597.67,223158.4
120.05,-3.55668,-0.02634231,-33848.18,0.224881,0,0,0.002634231,0.02634231,0.02634578,33848.18,224821.7
120.308,-3.560999,-0.02619874,-34098.99,0.2265473,0,0,0.002619874,0.02619874,0.02620217,34098.99,226487.9
120.566,-3.565319,-0.02618279,-34349.77,0.2282134,0,0,0.002618279,0.02618279,0.02618622,34349.77,228153.7
120.822,-3.56952,-0.02595946,-34600.06,0.2298763,0,0,0.002595946,0.02595946,0.02596283,34600.06,229816.6
121.082,-3.573839,-0.02608709,-34851.87,0.2315493,0,0,0.002608709,0.02608709,0.02609049,34851.87,231488.9
121.34,-3.57812,-0.02595946,-35102.46,0.2332141,0,0,0.002595946,0.02595946,0.02596283,35102.46,233153.6
121.594,-3.582359,-0.02600733,-35354.07,0.2348858,0,0,0.002600733,0.02600733,0.02601071,35354.07,234824.7
121.85,-3.58668,-0.02619874,-35605.6,0.2365569,0,0,0.002619874,0.02619874,0.02620217,35605.6,236494.9
122.104,-3.590919,-0.02616685,-35857.13,0.238228,0,0,0.002616685,0.02616685,0.02617027,35857.13,238165.7
122.36,-3.5952,-0.02605516,-36107.18,0.2398893,0,0,0.002605516,0.02605516,0.02605856,36107.18,239826.8
122.618,-3.599479,-0.02575211,-36358.37,0.2415582,0,0,0.002575211,0.02575211,0.02575543,36358.37,241496
122.876,-3.6038,-0.02607115,-36609.38,0.2432258,0,0,0.002607115,0.02607115,0.02607454,36609.38,243162.4
123.134,-3.60808,-0.02575211,-36860.53,0.2448945,0,0,0.002575211,0.02575211,0.02575543,36860.54,244831.4
123.392,-3.612359,-0.02581593,-37111.47,0.2465616,0,0,0.002581593,0.02581593,0.02581926,37111.47,246498
123.65,-3.61664,-0.02616685,-37362.8,0.2482314,0,0,0.002616685,0.02616685,0.02617027,37362.8,248166.5
123.904,-3.620919,-0.02626255,-37613.62,0.2498978,0,0,0.002626255,0.02626255,0.026266,37613.62,249832.2
124.16,-3.625159,-0.02626255,-37864.15,0.2515623,0,0,0.002626255,0.02626255,0.026266,37864.14,251496.2
124.412,-3.6294,-0.02642207,-38114.46,0.2532253,0,0,0.002642207,0.02642207,0.02642556,38114.46,253158.4
124.666,-3.6336,-0.0261509,-38365,0.2548898,0,0,0.002615091,0.0261509,0.02615433,38365,254823.2
124.918,-3.6378,-0.02608709,-38615.3,0.2565528,0,0,0.002608709,0.02608709,0.02609049,38615.3,256485.9
125.172,-3.642039,-0.02589568,-38865.64,0.258216,0,0,0.002589568,0.02589568,0.02589904,38865.64,258149.1
125.42,-3.646159,-0.02592757,-39116.3,0.2598813,0,0,0.002592757,0.02592757,0.02593094,39116.3,259814
125.67,-3.650319,-0.02586376,-39368.11,0.2615544,0,0,0.002586376,0.02586376,0.0258671,39368.11,261486.7
125.92,-3.654519,-0.02611898,-39619.04,0.2632215,0,0,0.002611898,0.02611898,0.02612239,39619.04,263152.7
126.17,-3.658679,-0.02632637,-39869.54,0.2648857,0,0,0.002632637,0.02632637,0.02632983,39869.54,264816
126.422,-3.662839,-0.02639014,-40121.47,0.2665595,0,0,0.002639014,0.02639014,0.02639363,40121.47,266489.2
126.67,-3.666999,-0.02621468,-40373.16,0.2682317,0,0,0.002621468,0.02621468,0.02621812,40373.16,268161.4
126.92,-3.67116,-0.02621468,-40624.86,0.2699039,0,0,0.002621468,0.02621468,0.02621812,40624.86,269833.2
127.17,-3.67532,-0.02629444,-40876.3,0.2715744,0,0,0.002629444,0.02629444,0.0262979,40876.3,271503
127.422,-3.679519,-0.02583187,-41127.7,0.2732447,0,0,0.002583187,0.02583187,0.02583521,41127.7,273174.1
127.67,-3.68364,-0.02591163,-41377.82,0.2749065,0,0,0.002591163,0.02591163,0.02591499,41377.82,274835.2
127.918,-3.6878,-0.02589568,-41629.45,0.2765783,0,0,0.002589568,0.02589568,0.02589904,41629.45,276506.6
128.17,-3.692,-0.02634231,-41881.19,0.2782508,0,0,0.002634231,0.02634231,0.02634578,41881.19,278177.4
128.424,-3.69628,-0.02605516,-42132.32,0.2799192,0,0,0.002605516,0.02605516,0.02605856,42132.32,279846.2
128.682,-3.70056,-0.02640609,-42383.46,0.2815877,0,0,0.002640609,0.02640609,0.02640957,42383.46,281513.4
128.95,-3.70496,-0.02603922,-42633.48,0.2832488,0,0,0.002603922,0.02603922,0.02604261,42633.48,283175.1
129.212,-3.709319,-0.02643801,-42884.51,0.2849166,0,0,0.002643801,0.02643801,0.02644151,42884.51,284841.3
129.47,-3.713639,-0.02605516,-43135.12,0.2865816,0,0,0.002605516,0.02605516,0.02605856,43135.12,286507
129.726,-3.717919,-0.02619874,-43387.05,0.2882554,0,0,0.002619874,0.02619874,0.02620217,43387.05,288179.9
129.978,-3.722119,-0.02605516,-43638.43,0.2899255,0,0,0.002605516,0.02605516,0.02605856,43638.43,289850
130.226,-3.72628,-0.02573617,-43888.44,0.2915866,0,0,0.002573617,0.02573617,0.02573948,43888.45,291511.5
130.478,-3.73048,-0.02594352,-44138.91,0.2932506,0,0,0.002594352,0.02594352,0.02594688,44138.91,293174.5
130.736,-3.734799,-0.02602328,-44390.21,0.2949202,0,0,0.002602328,0.02602328,0.02602666,44390.21,294843.5
130.998,-3.739159,-0.02603922,-44641.28,0.2965883,0,0,0.002603922,0.02603922,0.02604261,44641.28,296511
131.254,-3.743439,-0.02602328,-44891.57,0.2982511,0,0,0.002602328,0.02602328,0.02602666,44891.57,298173.5
131.366,-3.74528,-0.02602328,-45001.44,0.2989811,0,0,0.002602328,0.02602328,0.02602666,45001.44,298903.3
131.368,-3.74532,-0.02600733,-45003.4,0.2989942,0,0,0.002600733,0.02600733,0.02601071,45003.4,298916.4
132.128,-3.73372,-0.0262785,-44752.35,0.2973262,0,0,0.00262785,0.0262785,0.02628195,44752.35,297248
132.398,-3.728879,-0.02624661,-44500.25,0.2956513,0,0,0.002624661,0.02624661,0.02625005,44500.25,295573.7
132.602,-3.72528,-0.02626255,-44248.05,0.2939757,0,0,0.002626255,0.02626255,0.026266,44248.05,293898.5
132.802,-3.7218,-0.02618279,-43997.38,0.2923103,0,0,0.002618279,0.02618279,0.02618622,43997.38,292233.8
132.996,-3.718479,-0.0261509,-43747.37,0.2906493,0,0,0.002615091,0.0261509,0.02615433,43747.37,290573.3
133.176,-3.715359,-0.02599139,-43494.74,0.2889709,0,0,0.002599139,0.02599139,0.02599477,43494.74,288895.8
133.348,-3.71248,-0.02589568,-43242.13,0.2872926,0,0,0.002589568,0.02589568,0.02589904,43242.13,287218.2
133.52,-3.709559,-0.02629444,-42992.1,0.2856314,0,0,0.002629444,0.02629444,0.0262979,42992.1,285556.3
133.696,-3.706639,-0.02623063,-42739.27,0.2839517,0,0,0.002623063,0.02623063,0.02623407,42739.27,283877.2
133.872,-3.70368,-0.0261509,-42488.7,0.2822869,0,0,0.002615091,0.0261509,0.02615433,42488.7,282213.1
134.048,-3.70072,-0.02631038,-42238.32,0.2806234,0,0,0.002631038,0.02631038,0.02631384,42238.32,280549.6
134.23,-3.697679,-0.02632637,-41986.22,0.2789485,0,0,0.002632637,0.02632637,0.02632983,41986.22,278875.1
134.414,-3.6946,-0.02639014,-41734.53,0.2772764,0,0,0.002639014,0.02639014,0.02639363,41734.53,277203.2
134.598,-3.691519,-0.02616685,-41483.01,0.2756053,0,0,0.002616685,0.02616685,0.02617027,41483.01,275533.2
134.78,-3.688479,-0.02616685,-41232.67,0.2739421,0,0,0.002616685,0.02616685,0.02617027,41232.67,273870.4
134.962,-3.68544,-0.02610303,-40982.01,0.2722768,0,0,0.002610303,0.02610303,0.02610644,40982.01,272205.7
135.146,-3.682399,-0.02592757,-40729.57,0.2705996,0,0,0.002592757,0.02592757,0.02593094,40729.57,270529.4
135.33,-3.679319,-0.02597541,-40478.97,0.2689346,0,0,0.002597541,0.02597541,0.02597878,40478.96,268864.8
135.518,-3.67616,-0.02631038,-40226.41,0.2672567,0,0,0.002631038,0.02631038,0.02631384,40226.41,267186.4
135.708,-3.672999,-0.02607115,-39974.85,0.2655854,0,0,0.002607115,0.02607115,0.02607454,39974.85,265516.1
135.9,-3.669799,-0.02645396,-39723.46,0.2639152,0,0,0.002645396,0.02645396,0.02645746,39723.46,263845.4
136.09,-3.666639,-0.0263742,-39472.57,0.2622483,0,0,0.00263742,0.0263742,0.02637768,39472.57,262179.1
136.28,-3.66348,-0.02595946,-39222.15,0.2605846,0,0,0.002595946,0.02595946,0.02596283,39222.15,260516.9
136.472,-3.660279,-0.02626255,-38970.23,0.2589109,0,0,0.002626255,0.02626255,0.026266,38970.23,258842.9
136.666,-3.657039,-0.02573617,-38720.15,0.2572494,0,0,0.002573617,0.02573617,0.02573948,38720.16,257183.2
136.864,-3.653759,-0.02619874,-38469.71,0.2555855,0,0,0.002619874,0.02619874,0.02620217,38469.71,255518.6
137.064,-3.650399,-0.02610303,-38218.27,0.253915,0,0,0.002610303,0.02610303,0.02610644,38218.27,253848.7
137.262,-3.64712,-0.02623063,-37966.27,0.2522407,0,0,0.002623063,0.02623063,0.02623407,37966.27,252174.6
137.46,-3.6438,-0.02603922,-37714.07,0.2505652,0,0,0.002603922,0.02603922,0.02604261,37714.07,250500
137.658,-3.64052,-0.02624661,-37462.32,0.2488926,0,0,0.002624661,0.02624661,0.02625005,37462.32,248827.3
137.858,-3.63716,-0.02626255,-37211.47,0.247226,0,0,0.002626255,0.02626255,0.026266,37211.47,247161.1
138.06,-3.633799,-0.02642207,-36960.57,0.2455591,0,0,0.002642207,0.02642207,0.02642556,36960.57,245494.2
138.264,-3.6304,-0.0263742,-36709.85,0.2438933,0,0,0.00263742,0.0263742,0.02637768,36709.85,243829
138.466,-3.62704,-0.02610303,-36459.77,0.2422319,0,0,0.002610303,0.02610303,0.02610644,36459.77,242168.7
138.668,-3.62368,-0.02611898,-36209.76,0.2405708,0,0,0.002611898,0.02611898,0.02612239,36209.76,240508
138.872,-3.62028,-0.02632637,-35958.94,0.2389044,0,0,0.002632637,0.02632637,0.02632983,35958.94,238841.5
139.08,-3.616799,-0.02632637,-35708.85,0.2372429,0,0,0.002632637,0.02632637,0.02632983,35708.85,237180.4
139.29,-3.61328,-0.02632637,-35457.31,0.2355717,0,0,0.002632637,0.02632637,0.02632983,35457.31,235509.7
139.502,-3.60976,-0.0263742,-35205.95,0.2339017,0,0,0.00263742,0.0263742,0.02637768,35205.95,233840
139.712,-3.606279,-0.02623063,-34953.81,0.2322265,0,0,0.002623063,0.02623063,0.02623407,34953.8,232165.6
139.922,-3.60276,-0.02648585,-34703.31,0.2305622,0,0,0.002648585,0.02648585,0.02648935,34703.3,230501.2
140.132,-3.599279,-0.02634231,-34452.07,0.2288931,0,0,0.002634231,0.02634231,0.02634578,34452.07,228832.8
140.344,-3.595719,-0.02634231,-34201.31,0.2272271,0,0,0.002634231,0.02634231,0.02634578,34201.31,227167.2
140.558,-3.592159,-0.02613492,-33949.55,0.2255544,0,0,0.002613492,0.02613492,0.02613834,33949.55,225495.5
140.772,-3.58864,-0.02613492,-33698.87,0.223889,0,0,0.002613492,0.02613492,0.02613834,33698.88,223830.5
140.984,-3.58508,-0.02610303,-33447.38,0.2222182,0,0,0.002610303,0.02610303,0.02610644,33447.39,222160.1
141.196,-3.58152,-0.02600733,-33196.4,0.2205506,0,0,0.002600733,0.02600733,0.02601071,33196.39,220493.3
141.414,-3.57792,-0.02619874,-32945.62,0.2188845,0,0,0.002619874,0.02619874,0.02620217,32945.62,218827.1
141.632,-3.57428,-0.02597541,-32694.53,0.2172163,0,0,0.002597541,0.02597541,0.02597878,32694.53,217159.9
141.852,-3.5706,-0.02595946,-32442.29,0.2155405,0,0,0.002595946,0.02595946,0.02596283,32442.29,215484.5
142.07,-3.56696,-0.02632637,-32191.74,0.2138759,0,0,0.002632637,0.02632637,0.02632983,32191.74,213819.6
142.29,-3.563319,-0.02589568,-31939.77,0.2122018,0,0,0.002589568,0.02589568,0.02589904,31939.77,212146.9
142.512,-3.5596,-0.02643801,-31689.44,0.2105387,0,0,0.002643801,0.02643801,0.02644151,31689.44,210483
142.736,-3.55584,-0.02634231,-31438.32,0.2088703,0,0,0.002634231,0.02634231,0.02634578,31438.32,208815.3
142.964,-3.55204,-0.02626255,-31187.33,0.2072028,0,0,0.002626255,0.02626255,0.026266,31187.33,207148.4
143.19,-3.54832,-0.02632637,-30935.61,0.2055304,0,0,0.002632637,0.02632637,0.02632983,30935.61,205476.3
143.416,-3.54456,-0.02607115,-30684.1,0.2038594,0,0,0.002607115,0.02607115,0.02607454,30684.1,203806.2
143.642,-3.540759,-0.02623063,-30433.12,0.2021919,0,0,0.002623063,0.02623063,0.02623407,30433.13,202138.9
143.87,-3.536959,-0.02623063,-30182.61,0.2005276,0,0,0.002623063,0.02623063,0.02623407,30182.61,200475
144.106,-3.53304,-0.02648585,-29931.1,0.1988566,0,0,0.002648585,0.02648585,0.02648935,29931.1,198803.9
144.342,-3.529119,-0.02607115,-29679.27,0.1971835,0,0,0.002607115,0.02607115,0.02607454,29679.27,197132.1
144.576,-3.52524,-0.02623063,-29429.1,0.1955214,0,0,0.002623063,0.02623063,0.02623407,29429.1,195470.1
144.812,-3.521279,-0.02629444,-29177.57,0.1938503,0,0,0.002629444,0.02629444,0.0262979,29177.57,193799.3
145.048,-3.51736,-0.02650183,-28927.32,0.1921877,0,0,0.002650183,0.02650183,0.02650534,28927.32,192136.7
145.292,-3.513279,-0.02629444,-28675.95,0.1905176,0,0,0.002629444,0.02629444,0.0262979,28675.95,190467.5
145.536,-3.5092,-0.02662942,-28424.46,0.1888468,0,0,0.002662942,0.02662942,0.02663297,28424.46,188796.5
145.774,-3.50524,-0.0262785,-28173.78,0.1871813,0,0,0.00262785,0.0262785,0.02628195,28173.78,187132.1
146.014,-3.50124,-0.02565641,-27921.88,0.1855077,0,0,0.002565641,0.02565641,0.0256597,27921.88,185460.1
146.252,-3.49724,-0.02635825,-27670.84,0.1838398,0,0,0.002635826,0.02635825,0.02636173,27670.84,183791.4
146.496,-3.493159,-0.02616685,-27420.18,0.1821745,0,0,0.002616685,0.02616685,0.02617027,27420.18,182126.8
146.744,-3.489039,-0.0264699,-27168.66,0.1805035,0,0,0.00264699,0.0264699,0.0264734,27168.66,180455.7
146.99,-3.48496,-0.02631038,-26917.99,0.1788381,0,0,0.002631038,0.02631038,0.02631384,26917.99,178791
147.238,-3.480839,-0.02591163,-26666.32,0.177166,0,0,0.002591163,0.02591163,0.02591499,26666.32,177120.1
147.49,-3.47664,-0.02607115,-26414.81,0.1754951,0,0,0.002607115,0.02607115,0.02607454,26414.81,175449.3
147.744,-3.472359,-0.02639014,-26164.11,0.1738294,0,0,0.002639014,0.02639014,0.02639363,26164.11,173783.5
148,-3.46812,-0.02618279,-25912.93,0.1721607,0,0,0.002618279,0.02618279,0.02618622,25912.93,172115.6
148.254,-3.46388,-0.02595946,-25661.88,0.1704927,0,0,0.002595946,0.02595946,0.02596283,25661.88,170448.4
148.508,-3.459679,-0.02613492,-25410.6,0.1688233,0,0,0.002613492,0.02613492,0.02613834,25410.6,168779.2
148.766,-3.45536,-0.02626255,-25159.25,0.1671533,0,0,0.002626255,0.02626255,0.026266,25159.25,167109.4
149.028,-3.451,-0.02616685,-24909.1,0.1654914,0,0,0.002616685,0.02616685,0.02617027,24909.1,165448.1
149.292,-3.4466,-0.02608709,-24657.66,0.1638209,0,0,0.002608709,0.02608709,0.02609049,24657.66,163778.1
149.556,-3.4422,-0.02600733,-24407.57,0.1621593,0,0,0.002600733,0.02600733,0.02601071,24407.57,162117.1
149.824,-3.437719,-0.02648585,-24157.31,0.1604966,0,0,0.002648585,0.02648585,0.02648935,24157.31,160454.1
150.102,-3.43312,-0.02629444,-23906.88,0.1588328,0,0,0.002629444,0.02629444,0.0262979,23906.88,158791.1
150.38,-3.42848,-0.02591163,-23656.14,0.1571669,0,0,0.002591163,0.02591163,0.02591499,23656.14,157126.2
150.66,-3.423799,-0.02631038,-23405.09,0.155499,0,0,0.002631038,0.02631038,0.02631384,23405.09,155458.1
150.944,-3.41908,-0.02608709,-23154.46,0.1538339,0,0,0.002608709,0.02608709,0.02609049,23154.46,153793.7
151.234,-3.41424,-0.02560854,-22903.45,0.1521662,0,0,0.002560854,0.02560854,0.02561182,22903.45,152127.2
151.526,-3.4094,-0.02583187,-22652.7,0.1505002,0,0,0.002583187,0.02583187,0.02583521,22652.7,150461.4
151.818,-3.40452,-0.02599139,-22402.69,0.1488393,0,0,0.002599139,0.02599139,0.02599477,22402.69,148800.6
152.118,-3.399519,-0.02619874,-22151.07,0.1471676,0,0,0.002619874,0.02619874,0.02620217,22151.07,147129
152.428,-3.39432,-0.02602328,-21899.55,0.1454965,0,0,0.002602328,0.02602328,0.02602666,21899.55,145458.6
152.744,-3.389079,-0.02621468,-21648.82,0.1438307,0,0,0.002621468,0.02621468,0.02621812,21648.82,143793
153.064,-3.38372,-0.02634231,-21397.57,0.1421614,0,0,0.002634231,0.02634231,0.02634578,21397.57,142124
153.39,-3.37828,-0.02613492,-21147.12,0.1404975,0,0,0.002613492,0.02613492,0.02613834,21147.12,140460.8
153.718,-3.372839,-0.0264699,-20896.95,0.1388354,0,0,0.00264699,0.0264699,0.0264734,20896.95,138798.6
154.05,-3.36732,-0.02618279,-20646.91,0.1371742,0,0,0.002618279,0.02618279,0.02618622,20646.91,137138.3
154.386,-3.361719,-0.02631038,-20396.41,0.1355099,0,0,0.002631038,0.02631038,0.02631384,20396.41,135474.2
154.738,-3.355839,-0.02599139,-20145.19,0.1338408,0,0,0.002599139,0.02599139,0.02599477,20145.19,133806
155.1,-3.3498,-0.02643801,-19894.04,0.1321723,0,0,0.002643801,0.02643801,0.02644151,19894.04,132137.3
155.474,-3.34356,-0.02608709,-19643.22,0.1305058,0,0,0.002608709,0.02608709,0.02609049,19643.22,130471.8
155.86,-3.33712,-0.02607115,-19392.65,0.1288411,0,0,0.002607115,0.02607115,0.02607454,19392.65,128807.5
156.26,-3.330479,-0.02621468,-19142.34,0.1271781,0,0,0.002621468,0.02621468,0.02621812,19142.34,127144.8
156.664,-3.32376,-0.02608709,-18891.17,0.1255094,0,0,0.002608709,0.02608709,0.02609049,18891.17,125476.6
157.074,-3.316919,-0.02583187,-18640.61,0.1238447,0,0,0.002583187,0.02583187,0.02583521,18640.61,123812.7
157.5,-3.309799,-0.02621468,-18389.51,0.1221764,0,0,0.002621468,0.02621468,0.02621812,18389.51,122144.4
157.934,-3.302559,-0.02643801,-18138.78,0.1205106,0,0,0.002643801,0.02643801,0.02644151,18138.78,120478.8
158.384,-3.29508,-0.02597541,-17888.74,0.1188494,0,0,0.002597541,0.02597541,0.02597878,17888.74,118818.5
158.844,-3.2874,-0.02613492,-17637.79,0.1171822,0,0,0.002613492,0.02613492,0.02613834,17637.79,117151.5
159.308,-3.27968,-0.02618279,-17386.9,0.1155153,0,0,0.002618279,0.02618279,0.02618622,17386.89,115485
159.784,-3.27172,-0.02635825,-17136.28,0.1138502,0,0,0.002635826,0.02635825,0.02636173,17136.28,113820.2
160.276,-3.26352,-0.0263742,-16885.84,0.1121863,0,0,0.00263742,0.0263742,0.02637768,16885.84,112156.7
160.788,-3.254999,-0.02631038,-16635.07,0.1105203,0,0,0.002631038,0.02631038,0.02631384,16635.07,110491.2
161.32,-3.24612,-0.02648585,-16384.22,0.1088537,0,0,0.002648585,0.02648585,0.02648935,16384.22,108824.8
161.858,-3.23716,-0.02648585,-16134,0.1071913,0,0,0.002648585,0.02648585,0.02648935,16134,107162.9
162.412,-3.22792,-0.02661347,-15883.93,0.1055298,0,0,0.002661347,0.02661347,0.02661702,15883.93,105501.8
162.97,-3.218639,-0.0265656,-15633.89,0.1038686,0,0,0.00265656,0.0265656,0.02656913,15633.89,103841
163.546,-3.208999,-0.02634231,-15383.38,0.1022043,0,0,0.002634231,0.02634231,0.02634578,15383.38,102177.4
164.132,-3.19924,-0.02651777,-15133.08,0.1005413,0,0,0.002651777,0.02651777,0.02652129,15133.08,100514.7
164.73,-3.18928,-0.02623063,-14883.08,0.09888036,0,0,0.002623063,0.02623063,0.02623407,14883.08,98854.42
165.326,-3.179359,-0.02619874,-14632.69,0.09721685,0,0,0.002619874,0.02619874,0.02620217,14632.69,97191.38
165.936,-3.169159,-0.02607115,-14381.92,0.09555076,0,0,0.002607115,0.02607115,0.02607454,14381.92,95525.85
166.566,-3.158679,-0.02634231,-14131.88,0.09388953,0,0,0.002634231,0.02634231,0.02634578,14131.88,93864.8
167.216,-3.14788,-0.02642207,-13881.51,0.09222613,0,0,0.002642207,0.02642207,0.02642556,13881.51,92201.76
167.902,-3.136439,-0.02595946,-13630.78,0.09056032,0,0,0.002595946,0.02595946,0.02596283,13630.78,90536.81
168.688,-3.123319,-0.02675705,-13380.16,0.08889529,0,0,0.002675705,0.02675705,0.02676063,13380.16,88871.51
169.546,-3.109,-0.02653372,-13129.92,0.0872327,0,0,0.002653372,0.02653372,0.02653724,13129.92,87209.55
170.416,-3.094519,-0.02629444,-12879.73,0.08557053,0,0,0.002629444,0.02629444,0.0262979,12879.73,85548.03
171.294,-3.079879,-0.02616685,-12629.34,0.08390696,0,0,0.002616685,0.02616685,0.02617027,12629.34,83885.01
172.206,-3.064639,-0.02597541,-12379,0.08224378,0,0,0.002597541,0.02597541,0.02597878,12379,82222.41
173.13,-3.049279,-0.02632637,-12128.69,0.08058075,0,0,0.002632637,0.02632637,0.02632983,12128.69,80559.54
174.064,-3.03368,-0.02629444,-11878.21,0.07891661,0,0,0.002629444,0.02629444,0.0262979,11878.21,78895.86
175.03,-3.01764,-0.02607115,-11628.12,0.07725502,0,0,0.002607115,0.02607115,0.02607454,11628.12,77234.87
175.996,-3.00152,-0.0263742,-11378.1,0.07559399,0,0,0.00263742,0.0263742,0.02637768,11378.11,75574.06
176.988,-2.984999,-0.02600733,-11127.74,0.07393062,0,0,0.002600733,0.02600733,0.02601071,11127.74,73911.39
177.988,-2.968319,-0.0265656,-10880.66,0.07228909,0,0,0.00265656,0.0265656,0.02656913,10880.67,72269.89
178.988,-2.951639,-0.02629444,-10638.03,0.07067706,0,0,0.002629444,0.02629444,0.0262979,10638.03,70658.48
179.988,-2.934959,-0.02618279,-10403.07,0.06911602,0,0,0.002618279,0.02618279,0.02618622,10403.07,69097.92
180.988,-2.918319,-0.02610303,-10174.14,0.06759509,0,0,0.002610303,0.02610303,0.02610644,10174.14,67577.44
181.988,-2.9016,-0.0261509,-9950.649,0.06611025,0,0,0.002615091,0.0261509,0.02615433,9950.649,66092.96
182.988,-2.884959,-0.02602328,-9735.958,0.06468388,0,0,0.002602328,0.02602328,0.02602666,9735.958,64667.04
183.988,-2.86832,-0.02618279,-9520.294,0.06325104,0,0,0.002618279,0.02618279,0.02618622,9520.294,63234.48
184.988,-2.85168,-0.02623063,-9307.099,0.06183462,0,0,0.002623063,0.02623063,0.02623407,9307.1,61818.4
185.988,-2.83496,-0.02595946,-9095.205,0.06042683,0,0,0.002595946,0.02595946,0.02596283,9095.205,60411.15
186.988,-2.81832,-0.02608709,-8885.468,0.05903338,0,0,0.002608709,0.02608709,0.02609049,8885.468,59017.98
187.988,-2.8016,-0.02632637,-8684.105,0.05769556,0,0,0.002632637,0.02632637,0.02632983,8684.105,57680.37
188.988,-2.78496,-0.0262785,-8491.918,0.05641871,0,0,0.00262785,0.0262785,0.02628195,8491.918,56403.88
189.988,-2.76828,-0.02618279,-8301.868,0.05515605,0,0,0.002618279,0.02618279,0.02618622,8301.867,55141.61
190.988,-2.751639,-0.02624661,-8126.29,0.05398954,0,0,0.002624661,0.02624661,0.02625005,8126.29,53975.37
191.988,-2.734959,-0.02613492,-7964.93,0.0529175,0,0,0.002613492,0.02613492,0.02613834,7964.93,52903.67
192.988,-2.71832,-0.02607115,-7802.562,0.05183876,0,0,0.002607115,0.02607115,0.02607454,7802.563,51825.24
193.988,-2.70164,-0.02618279,-7644.831,0.05079082,0,0,0.002618279,0.02618279,0.02618622,7644.831,50777.52
194.988,-2.685,-0.02632637,-7487.16,0.04974328,0,0,0.002632637,0.02632637,0.02632983,7487.16,49730.19
195.988,-2.66832,-0.02608709,-7330.233,0.04870069,0,0,0.002608709,0.02608709,0.02609049,7330.233,48687.98
196.988,-2.65164,-0.0261509,-7174.349,0.04766503,0,0,0.002615091,0.0261509,0.02615433,7174.349,47652.56
197.988,-2.63496,-0.02626255,-7017.419,0.04662241,0,0,0.002626255,0.02626255,0.026266,7017.419,46610.17
