"Test Type","Compression"
"Method Name:","C:\INSTRON\USER\TEMPLATE\Andyscomp.mtB"
"Name:","Transnet Compression Tests"
"Operator ID:","AndyS"
"Company:","IRL"
"Lab name:","Rm 3.09"
"Test date:","26/08/08"
"Temperature:","20.5"
"Humidity:","57.5"
"Note 1:","Plastic Telegraph Pole Breast and Heel Plate Tests"
"Note 2:",""
"Note 3:",""
"Geometry:","Rectangular"
"Specimen",1
"Specimen name:","C1"
"Width:",341.000000,"mm"
"Thickness:",886.000000,"mm"
"Anvil height:",90.000000,"mm"
"Diameter:",50.000000,"mm"
"Inner diameter:",0.500000,"mm"
"Outer diameter:",1.000000,"mm"
"Wall thickness:",0.500000,"mm"
"Area:",302126.000000,"mm*mm"
"Linear density:",1.000000,"den"
"Sled weight:",9.806650,"N"
"Loading span:",0.000000,"mm"
"Support span:",1.000000,"mm"
"Span ratio:","2"
"Fixture type:","3-point"
"Comment:","Transnet Large Rectangular Sample"
"Extensometer",-10.000000,"**mm"
"Included"
"Time sec","Extension mm","Strain 1 %","Load N","Comp. stress MPa","Cycle Count ","Total Cycle Count ","Comp. extension mm","Comp. strain %","True strain %","Comp. load N","True stress Pa"
43,-1.71528,-0.008907653,-1107.918,0.003667074,0,0,0.0008907653,0.008907653,0.00890805,1107.918,3666.747
44,-1.73192,-0.008684322,-1151.077,0.003809923,0,0,0.0008684322,0.008684322,0.008684699,1151.077,3809.592
45,-1.7486,-0.008796006,-1193.925,0.003951746,0,0,0.0008796006,0.008796006,0.008796393,1193.925,3951.398
46,-1.76524,-0.00838127,-1237.85,0.004097131,0,0,0.000838127,0.00838127,0.008381621,1237.85,4096.788
47,-1.78196,-0.008732192,-1280.767,0.00423918,0,0,0.0008732193,0.008732192,0.008732574,1280.766,4238.81
48,-1.79856,-0.008540787,-1323.993,0.004382254,0,0,0.0008540787,0.008540787,0.008541152,1323.993,4381.88
49,-1.81528,-0.008939542,-1368.869,0.004530789,0,0,0.0008939542,0.008939542,0.008939942,1368.869,4530.384
50,-1.83192,-0.008923598,-1412.442,0.004675009,0,0,0.0008923598,0.008923598,0.008923996,1412.442,4674.592
51,-1.84864,-0.008827895,-1456.662,0.004821374,0,0,0.0008827895,0.008827895,0.008828284,1456.662,4820.948
52,-1.86528,-0.008620545,-1503.588,0.004976694,0,0,0.0008620545,0.008620545,0.008620917,1503.589,4976.265
53,-1.88196,-0.009115003,-1552.473,0.005138494,0,0,0.0009115003,0.009115003,0.009115419,1552.473,5138.026
54,-1.89856,-0.008955486,-1603.159,0.005306259,0,0,0.0008955486,0.008955486,0.008955887,1603.159,5305.784
55,-1.91524,-0.008827895,-1654.562,0.005476396,0,0,0.0008827895,0.008827895,0.008828284,1654.562,5475.913
56,-1.93188,-0.009099059,-1705.485,0.005644945,0,0,0.0009099059,0.009099059,0.009099473,1705.485,5644.431
57,-1.94864,-0.009051226,-1758.553,0.005820596,0,0,0.0009051226,0.009051226,0.009051636,1758.553,5820.069
58,-1.96528,-0.008716248,-1813.004,0.006000822,0,0,0.0008716248,0.008716248,0.008716628,1813.004,6000.299
59,-1.98192,-0.008939542,-1866.89,0.006179178,0,0,0.0008939542,0.008939542,0.008939942,1866.89,6178.626
60,-1.99856,-0.008971468,-1921.788,0.006360884,0,0,0.0008971467,0.008971468,0.00897187,1921.788,6360.313
61,-2.01528,-0.008875765,-1976.626,0.00654239,0,0,0.0008875765,0.008875765,0.008876159,1976.626,6541.81
62,-2.03188,-0.008748136,-2031.636,0.006724466,0,0,0.0008748136,0.008748136,0.008748519,2031.636,6723.878
63,-2.04856,-0.008796006,-2087.7,0.00691003,0,0,0.0008796006,0.008796006,0.008796393,2087.7,6909.422
64,-2.0652,-0.008620545,-2144.164,0.007096919,0,0,0.0008620545,0.008620545,0.008620917,2144.164,7096.307
65,-2.08196,-0.008971468,-2202.634,0.007290448,0,0,0.0008971467,0.008971468,0.00897187,2202.634,7289.794
66,-2.0986,-0.008732192,-2259.96,0.007480191,0,0,0.0008732193,0.008732192,0.008732574,2259.96,7479.538
67,-2.11528,-0.008764081,-2318.52,0.007674018,0,0,0.0008764081,0.008764081,0.008764464,2318.521,7673.346
68,-2.13192,-0.008716248,-2376.418,0.007865652,0,0,0.0008716248,0.008716248,0.008716628,2376.418,7864.966
69,-2.14864,-0.008891709,-2433.944,0.008056058,0,0,0.0008891709,0.008891709,0.008892104,2433.945,8055.341
70,-2.16524,-0.008349344,-2493.164,0.008252068,0,0,0.0008349344,0.008349344,0.008349692,2493.164,8251.379
71,-2.18192,-0.008716248,-2553.429,0.008451535,0,0,0.0008716248,0.008716248,0.008716628,2553.428,8450.799
72,-2.19856,-0.008780025,-2612.91,0.008648411,0,0,0.0008780025,0.008780025,0.00878041,2612.91,8647.652
73,-2.21532,-0.008939542,-2675.415,0.008855295,0,0,0.0008939542,0.008939542,0.008939942,2675.415,8854.504
74,-2.23196,-0.008875765,-2735.459,0.009054034,0,0,0.0008875765,0.008875765,0.008876159,2735.459,9053.23
75,-2.2486,-0.008923598,-2795.743,0.009253565,0,0,0.0008923598,0.008923598,0.008923996,2795.743,9252.739
76,-2.26516,-0.009130985,-2856.556,0.009454848,0,0,0.0009130985,0.009130985,0.009131401,2856.556,9453.985
77,-2.28192,-0.008875765,-2917.26,0.009655773,0,0,0.0008875765,0.008875765,0.008876159,2917.26,9654.916
78,-2.2986,-0.008827895,-2978.192,0.00985745,0,0,0.0008827895,0.008827895,0.008828284,2978.192,9856.58
79,-2.31524,-0.008748136,-3040.045,0.01006218,0,0,0.0008748136,0.008748136,0.008748519,3040.045,10061.3
80,-2.33192,-0.008716248,-3101.416,0.01026531,0,0,0.0008716248,0.008716248,0.008716628,3101.416,10264.41
81,-2.3486,-0.008764081,-3163.6,0.01047113,0,0,0.0008764081,0.008764081,0.008764464,3163.6,10470.21
82,-2.36528,-0.008811951,-3226.866,0.01068053,0,0,0.0008811951,0.008811951,0.008812339,3226.866,10679.59
83,-2.38192,-0.008811951,-3289.165,0.01088673,0,0,0.0008811951,0.008811951,0.008812339,3289.165,10885.77
84,-2.3986,-0.008716248,-3352.417,0.01109609,0,0,0.0008716248,0.008716248,0.008716628,3352.417,11095.12
85,-2.41528,-0.008780025,-3414.994,0.01130321,0,0,0.0008780025,0.008780025,0.00878041,3414.994,11302.22
86,-2.43196,-0.008684322,-3477.794,0.01151107,0,0,0.0008684322,0.008684322,0.008684699,3477.794,11510.07
87,-2.44852,-0.008604564,-3540.386,0.01171824,0,0,0.0008604564,0.008604564,0.008604934,3540.386,11717.23
88,-2.46524,-0.008780025,-3602.988,0.01192545,0,0,0.0008780025,0.008780025,0.00878041,3602.988,11924.4
89,-2.48192,-0.008971468,-3665.753,0.01213319,0,0,0.0008971467,0.008971468,0.00897187,3665.753,12132.11
90,-2.49864,-0.009242631,-3729.564,0.0123444,0,0,0.0009242631,0.009242631,0.009243058,3729.564,12343.26
91,-2.51528,-0.009051226,-3792.317,0.0125521,0,0,0.0009051226,0.009051226,0.009051636,3792.317,12550.97
92,-2.531919,-0.009051226,-3855.505,0.01276125,0,0,0.0009051226,0.009051226,0.009051636,3855.505,12760.09
93,-2.54856,-0.008827895,-3918.741,0.01297055,0,0,0.0008827895,0.008827895,0.008828284,3918.741,12969.41
94,-2.56524,-0.008827895,-3981.73,0.01317904,0,0,0.0008827895,0.008827895,0.008828284,3981.73,13177.87
95,-2.58188,-0.009083115,-4046.492,0.01339339,0,0,0.0009083115,0.009083115,0.009083527,4046.492,13392.18
96,-2.59856,-0.008748136,-4111.437,0.01360835,0,0,0.0008748136,0.008748136,0.008748519,4111.437,13607.16
97,-2.61524,-0.008684322,-4175.521,0.01382046,0,0,0.0008684322,0.008684322,0.008684699,4175.521,13819.26
98,-2.63196,-0.0090193,-4239.947,0.0140337,0,0,0.00090193,0.0090193,0.009019707,4239.947,14032.44
99,-2.64864,-0.008843839,-4304.682,0.01424797,0,0,0.0008843839,0.008843839,0.00884423,4304.682,14246.71
100,-2.66528,-0.009115003,-4369.605,0.01446286,0,0,0.0009115003,0.009115003,0.009115419,4369.605,14461.54
101,-2.681919,-0.009099059,-4436.078,0.01468288,0,0,0.0009099059,0.009099059,0.009099473,4436.078,14681.54
102,-2.698599,-0.008923598,-4500.051,0.01489462,0,0,0.0008923598,0.008923598,0.008923996,4500.051,14893.29
103,-2.7152,-0.009545684,-4565.631,0.01511168,0,0,0.0009545684,0.009545684,0.009546139,4565.631,15110.24
104,-2.73192,-0.009035245,-4630.986,0.01532799,0,0,0.0009035245,0.009035245,0.009035653,4630.986,15326.61
105,-2.7486,-0.009051226,-4696.029,0.01554328,0,0,0.0009051226,0.009051226,0.009051636,4696.029,15541.87
106,-2.76528,-0.008907653,-4762.134,0.01576208,0,0,0.0008907653,0.008907653,0.00890805,4762.134,15760.68
107,-2.78196,-0.009130985,-4828.909,0.0159831,0,0,0.0009130985,0.009130985,0.009131401,4828.909,15981.64
108,-2.7986,-0.009258576,-4894.173,0.01619911,0,0,0.0009258576,0.009258576,0.009259004,4894.173,16197.61
109,-2.815239,-0.00932239,-4959.464,0.01641522,0,0,0.000932239,0.00932239,0.009322825,4959.464,16413.69
110,-2.831919,-0.009035245,-5024.185,0.01662944,0,0,0.0009035245,0.009035245,0.009035653,5024.185,16627.93
111,-2.84852,-0.009306446,-5089.655,0.01684613,0,0,0.0009306446,0.009306446,0.009306879,5089.655,16844.57
112,-2.865279,-0.009035245,-5156.244,0.01706653,0,0,0.0009035245,0.009035245,0.009035653,5156.244,17064.99
113,-2.88192,-0.009083115,-5221.725,0.01728327,0,0,0.0009083115,0.009083115,0.009083527,5221.725,17281.7
114,-2.898639,-0.008875765,-5287.116,0.0174997,0,0,0.0008875765,0.008875765,0.008876159,5287.116,17498.15
115,-2.91528,-0.00906717,-5354.328,0.01772217,0,0,0.000906717,0.00906717,0.009067581,5354.329,17720.56
116,-2.931959,-0.009115003,-5420.262,0.0179404,0,0,0.0009115003,0.009115003,0.009115419,5420.262,17938.77
117,-2.948559,-0.008811951,-5486.594,0.01815995,0,0,0.0008811951,0.008811951,0.008812339,5486.594,18158.35
118,-2.965239,-0.009210706,-5552.37,0.01837766,0,0,0.0009210706,0.009210706,0.00921113,5552.37,18375.97
119,-2.98188,-0.008875765,-5617.718,0.01859396,0,0,0.0008875765,0.008875765,0.008876159,5617.718,18592.31
120,-2.998599,-0.008939542,-5683.562,0.01881189,0,0,0.0008939542,0.008939542,0.008939942,5683.562,18810.21
121,-3.015239,-0.00927452,-5749.207,0.01902917,0,0,0.000927452,0.00927452,0.00927495,5749.207,19027.4
122,-3.031959,-0.009003356,-5816.095,0.01925056,0,0,0.0009003356,0.009003356,0.009003761,5816.095,19248.83
123,-3.048599,-0.008971468,-5882.401,0.01947003,0,0,0.0008971467,0.008971468,0.00897187,5882.401,19468.28
124,-3.06532,-0.008684322,-5950.078,0.01969403,0,0,0.0008684322,0.008684322,0.008684699,5950.078,19692.32
125,-3.081879,-0.009130985,-6015.436,0.01991035,0,0,0.0009130985,0.009130985,0.009131401,6015.436,19908.54
126,-3.098559,-0.008476973,-6082.074,0.02013092,0,0,0.0008476973,0.008476973,0.008477332,6082.074,20129.21
127,-3.1152,-0.008875765,-6146.868,0.02034538,0,0,0.0008875765,0.008875765,0.008876159,6146.868,20343.57
128,-3.131919,-0.008875765,-6213.737,0.0205667,0,0,0.0008875765,0.008875765,0.008876159,6213.736,20564.88
129,-3.148559,-0.008923598,-6278.864,0.02078227,0,0,0.0008923598,0.008923598,0.008923996,6278.864,20780.42
130,-3.16528,-0.009003356,-6344.991,0.02100114,0,0,0.0009003356,0.009003356,0.009003761,6344.991,20999.25
131,-3.181919,-0.008971468,-6412.197,0.02122359,0,0,0.0008971467,0.008971468,0.00897187,6412.197,21221.68
132,-3.19864,-0.008716248,-6478.8,0.02144403,0,0,0.0008716248,0.008716248,0.008716628,6478.8,21442.16
133,-3.21524,-0.00863649,-6545.871,0.02166603,0,0,0.000863649,0.00863649,0.008636863,6545.871,21664.16
134,-3.23192,-0.009051226,-6613.398,0.02188954,0,0,0.0009051226,0.009051226,0.009051636,6613.397,21887.55
135,-3.248559,-0.008987412,-6679.208,0.02210736,0,0,0.0008987412,0.008987412,0.008987816,6679.208,22105.37
136,-3.265239,-0.008748136,-6747.268,0.02233263,0,0,0.0008748136,0.008748136,0.008748519,6747.268,22330.68
137,-3.281879,-0.009290464,-6813.332,0.02255129,0,0,0.0009290464,0.009290464,0.009290896,6813.332,22549.2
138,-3.2986,-0.009258576,-6879.088,0.02276894,0,0,0.0009258576,0.009258576,0.009259004,6879.087,22766.83
139,-3.31528,-0.009035245,-6946.615,0.02299244,0,0,0.0009035245,0.009035245,0.009035653,6946.615,22990.37
140,-3.33196,-0.00927452,-7012.441,0.02321032,0,0,0.000927452,0.00927452,0.00927495,7012.441,23208.17
141,-3.34856,-0.009258576,-7077.661,0.02342619,0,0,0.0009258576,0.009258576,0.009259004,7077.661,23424.02
142,-3.36524,-0.009083115,-7144.897,0.02364873,0,0,0.0009083115,0.009083115,0.009083527,7144.896,23646.58
143,-3.381879,-0.009035245,-7210.938,0.02386732,0,0,0.0009035245,0.009035245,0.009035653,7210.938,23865.16
144,-3.398559,-0.009115003,-7279.921,0.02409565,0,0,0.0009115003,0.009115003,0.009115419,7279.921,24093.45
145,-3.41524,-0.008875765,-7346.556,0.0243162,0,0,0.0008875765,0.008875765,0.008876159,7346.556,24314.04
146,-3.431959,-0.009354278,-7413.614,0.02453815,0,0,0.0009354278,0.009354278,0.009354716,7413.614,24535.86
147,-3.4486,-0.009178817,-7480.749,0.02476036,0,0,0.0009178818,0.009178817,0.009179239,7480.749,24758.09
148,-3.46528,-0.009481907,-7547.452,0.02498114,0,0,0.0009481907,0.009481907,0.009482356,7547.452,24978.77
149,-3.48188,-0.008971468,-7614.961,0.02520459,0,0,0.0008971467,0.008971468,0.00897187,7614.96,25202.32
150,-3.498599,-0.009162873,-7682.456,0.02542799,0,0,0.0009162873,0.009162873,0.009163293,7682.456,25425.66
151,-3.515279,-0.008939542,-7749.078,0.0256485,0,0,0.0008939542,0.008939542,0.008939942,7749.078,25646.2
152,-3.531959,-0.009162873,-7815.894,0.02586965,0,0,0.0009162873,0.009162873,0.009163293,7815.894,25867.28
153,-3.54856,-0.008875765,-7884.845,0.02609787,0,0,0.0008875765,0.008875765,0.008876159,7884.845,26095.55
154,-3.565199,-0.009370223,-7951.322,0.0263179,0,0,0.0009370223,0.009370223,0.009370662,7951.322,26315.44
155,-3.581879,-0.009386167,-8018.619,0.02654064,0,0,0.0009386167,0.009386167,0.009386608,8018.619,26538.15
156,-3.5986,-0.009290464,-8087.258,0.02676783,0,0,0.0009290464,0.009290464,0.009290896,8087.258,26765.35
157,-3.615239,-0.009386167,-8153.906,0.02698843,0,0,0.0009386167,0.009386167,0.009386608,8153.906,26985.89
158,-3.631919,-0.009402148,-8222.406,0.02721516,0,0,0.0009402148,0.009402148,0.00940259,8222.406,27212.6
159,-3.648599,-0.009497851,-8288.304,0.02743327,0,0,0.0009497851,0.009497851,0.009498302,8288.304,27430.66
160,-3.665239,-0.009354278,-8354.525,0.02765245,0,0,0.0009354278,0.009354278,0.009354716,8354.525,27649.87
161,-3.68188,-0.009561665,-8421.811,0.02787516,0,0,0.0009561665,0.009561665,0.009562123,8421.811,27872.5
162,-3.698639,-0.008875765,-8490.748,0.02810333,0,0,0.0008875765,0.008875765,0.008876159,8490.748,28100.84
163,-3.715279,-0.009242631,-8558.898,0.0283289,0,0,0.0009242631,0.009242631,0.009243058,8558.897,28326.28
164,-3.73196,-0.009497851,-8627.849,0.02855712,0,0,0.0009497851,0.009497851,0.009498302,8627.849,28554.41
165,-3.74852,-0.008891709,-8694.758,0.02877858,0,0,0.0008891709,0.008891709,0.008892104,8694.758,28776.02
166,-3.765239,-0.00952974,-8764.484,0.02900936,0,0,0.000952974,0.00952974,0.009530194,8764.483,29006.6
167,-3.781919,-0.008955486,-8831.9,0.0292325,0,0,0.0008955486,0.008955486,0.008955887,8831.899,29229.89
168,-3.798599,-0.009115003,-8901.263,0.02946209,0,0,0.0009115003,0.009115003,0.009115419,8901.263,29459.4
169,-3.8152,-0.009083115,-8970.098,0.02968993,0,0,0.0009083115,0.009083115,0.009083527,8970.099,29687.23
170,-3.831959,-0.009497851,-9037.838,0.02991414,0,0,0.0009497851,0.009497851,0.009498302,9037.838,29911.29
171,-3.84856,-0.009210706,-9105.971,0.03013965,0,0,0.0009210706,0.009210706,0.00921113,9105.972,30136.87
172,-3.86528,-0.0090193,-9177.361,0.03037594,0,0,0.00090193,0.0090193,0.009019707,9177.36,30373.2
173,-3.88192,-0.009146929,-9246.767,0.03060567,0,0,0.0009146929,0.009146929,0.009147347,9246.768,30602.87
174,-3.8986,-0.009370223,-9316.027,0.03083491,0,0,0.0009370223,0.009370223,0.009370662,9316.027,30832.02
175,-3.915239,-0.00932239,-9385.812,0.03106589,0,0,0.000932239,0.00932239,0.009322825,9385.813,31062.99
176,-3.931879,-0.009354278,-9454.163,0.03129212,0,0,0.0009354278,0.009354278,0.009354716,9454.163,31289.19
177,-3.948559,-0.009306446,-9523.935,0.03152306,0,0,0.0009306446,0.009306446,0.009306879,9523.935,31520.12
178,-3.965319,-0.009497851,-9594.508,0.03175664,0,0,0.0009497851,0.009497851,0.009498302,9594.508,31753.63
179,-3.981959,-0.009083115,-9663.408,0.03198469,0,0,0.0009083115,0.009083115,0.009083527,9663.407,31981.79
180,-3.998639,-0.008971468,-9734.469,0.0322199,0,0,0.0008971467,0.008971468,0.00897187,9734.469,32217.01
181,-4.01524,-0.009146929,-9802.812,0.03244611,0,0,0.0009146929,0.009146929,0.009147347,9802.812,32443.14
182,-4.031879,-0.009641387,-9873.363,0.03267962,0,0,0.0009641387,0.009641387,0.009641851,9873.363,32676.47
183,-4.048559,-0.009497851,-9944.771,0.03291597,0,0,0.0009497851,0.009497851,0.009498302,9944.771,32912.85
184,-4.065239,-0.008923598,-10015.39,0.03314973,0,0,0.0008923598,0.008923598,0.008923996,10015.39,33146.77
185,-4.081879,-0.00932239,-10086.74,0.03338586,0,0,0.000932239,0.00932239,0.009322825,10086.74,33382.75
186,-4.098599,-0.009130985,-10156.03,0.03361521,0,0,0.0009130985,0.009130985,0.009131401,10156.03,33612.13
187,-4.115279,-0.00927452,-10226.73,0.03384924,0,0,0.000927452,0.00927452,0.00927495,10226.73,33846.1
188,-4.131959,-0.008955486,-10296.83,0.03408123,0,0,0.0008955486,0.008955486,0.008955887,10296.83,34078.18
189,-4.148599,-0.009449981,-10365.57,0.03430875,0,0,0.0009449981,0.009449981,0.009450427,10365.57,34305.51
190,-4.165239,-0.009226687,-10434.04,0.03453539,0,0,0.0009226687,0.009226687,0.009227113,10434.04,34532.2
191,-4.181879,-0.009370223,-10503,0.03476363,0,0,0.0009370223,0.009370223,0.009370662,10503,34760.38
192,-4.198559,-0.009976365,-10573.09,0.03499565,0,0,0.0009976365,0.009976365,0.009976863,10573.09,34992.16
193,-4.215239,-0.009657368,-10644.72,0.03523272,0,0,0.0009657368,0.009657368,0.009657834,10644.72,35229.31
194,-4.231919,-0.009354278,-10715.86,0.03546819,0,0,0.0009354278,0.009354278,0.009354716,10715.86,35464.87
195,-4.248599,-0.009641387,-10786.44,0.03570178,0,0,0.0009641387,0.009641387,0.009641851,10786.44,35698.34
196,-4.265239,-0.009418093,-10856.98,0.03593528,0,0,0.0009418093,0.009418093,0.009418536,10856.98,35931.9
197,-4.28196,-0.009306446,-10926.73,0.03616614,0,0,0.0009306446,0.009306446,0.009306879,10926.73,36162.77
198,-4.298599,-0.009083115,-10996.12,0.03639579,0,0,0.0009083115,0.009083115,0.009083527,10996.12,36392.49
199,-4.315239,-0.009545684,-11067.57,0.03663231,0,0,0.0009545684,0.009545684,0.009546139,11067.57,36628.82
200,-4.331879,-0.009354278,-11136.8,0.03686145,0,0,0.0009354278,0.009354278,0.009354716,11136.8,36858
201,-4.348559,-0.009146929,-11206.81,0.03709318,0,0,0.0009146929,0.009146929,0.009147347,11206.81,37089.78
202,-4.365239,-0.009641387,-11278.15,0.03732928,0,0,0.0009641387,0.009641387,0.009641851,11278.14,37325.68
203,-4.381959,-0.00952974,-11348.99,0.03756378,0,0,0.000952974,0.00952974,0.009530194,11348.99,37560.2
204,-4.398599,-0.009561665,-11421.04,0.03780223,0,0,0.0009561665,0.009561665,0.009562123,11421.04,37798.61
205,-4.415319,-0.009561665,-11492.56,0.03803898,0,0,0.0009561665,0.009561665,0.009562123,11492.56,38035.34
206,-4.431919,-0.009465925,-11563.63,0.03827419,0,0,0.0009465925,0.009465925,0.009466374,11563.63,38270.56
207,-4.448559,-0.009561665,-11635.29,0.03851139,0,0,0.0009561665,0.009561665,0.009562123,11635.29,38507.71
208,-4.465239,-0.00932239,-11705.67,0.03874432,0,0,0.000932239,0.00932239,0.009322825,11705.67,38740.71
209,-4.481879,-0.009641387,-11775.26,0.03897467,0,0,0.0009641387,0.009641387,0.009641851,11775.26,38970.91
210,-4.498559,-0.009434037,-11846.02,0.03920887,0,0,0.0009434037,0.009434037,0.009434482,11846.02,39205.17
211,-4.515279,-0.009083115,-11916.79,0.03944313,0,0,0.0009083115,0.009083115,0.009083527,11916.79,39439.55
212,-4.53192,-0.009561665,-11989.72,0.0396845,0,0,0.0009561665,0.009561665,0.009562123,11989.72,39680.71
213,-4.548639,-0.009226687,-12064.29,0.03993133,0,0,0.0009226687,0.009226687,0.009227113,12064.29,39927.65
214,-4.565239,-0.009721145,-12136.41,0.04017004,0,0,0.0009721145,0.009721145,0.009721617,12136.41,40166.13
215,-4.581879,-0.009545684,-12210.55,0.04041542,0,0,0.0009545684,0.009545684,0.009546139,12210.55,40411.56
216,-4.598559,-0.009689257,-12283.32,0.04065627,0,0,0.0009689257,0.009689257,0.009689726,12283.32,40652.33
217,-4.615199,-0.009306446,-12355.61,0.04089554,0,0,0.0009306446,0.009306446,0.009306879,12355.61,40891.74
218,-4.631919,-0.009370223,-12428.09,0.04113547,0,0,0.0009370223,0.009370223,0.009370662,12428.09,41131.61
219,-4.648639,-0.009800903,-12498.89,0.04136978,0,0,0.0009800903,0.009800903,0.009801384,12498.89,41365.73
220,-4.665239,-0.00952974,-12571.02,0.04160855,0,0,0.000952974,0.00952974,0.009530194,12571.02,41604.59
221,-4.681919,-0.009370223,-12643.7,0.04184908,0,0,0.0009370223,0.009370223,0.009370662,12643.7,41845.16
222,-4.698559,-0.009497851,-12715.91,0.04208811,0,0,0.0009497851,0.009497851,0.009498302,12715.91,42084.12
223,-4.715199,-0.009402148,-12789.54,0.0423318,0,0,0.0009402148,0.009402148,0.00940259,12789.54,42327.82
224,-4.731879,-0.009513795,-12862.55,0.04257347,0,0,0.0009513795,0.009513795,0.009514248,12862.55,42569.42
225,-4.748599,-0.009449981,-12936.05,0.04281673,0,0,0.0009449981,0.009449981,0.009450427,12936.05,42812.69
226,-4.765239,-0.009705201,-13009.4,0.04305951,0,0,0.0009705201,0.009705201,0.009705672,13009.4,43055.33
227,-4.781959,-0.009418093,-13083.54,0.04330491,0,0,0.0009418093,0.009418093,0.009418536,13083.54,43300.83
228,-4.79856,-0.009753071,-13155.48,0.04354301,0,0,0.0009753071,0.009753071,0.009753546,13155.48,43538.77
229,-4.815319,-0.009497851,-13230.7,0.043792,0,0,0.0009497851,0.009497851,0.009498302,13230.7,43787.84
230,-4.83196,-0.009689257,-13304.86,0.04403745,0,0,0.0009689257,0.009689257,0.009689726,13304.86,44033.19
231,-4.848599,-0.00952974,-13381.28,0.04429039,0,0,0.000952974,0.00952974,0.009530194,13381.28,44286.17
232,-4.865159,-0.009641387,-13457.74,0.04454346,0,0,0.0009641387,0.009641387,0.009641851,13457.74,44539.16
233,-4.881919,-0.009402148,-13537.5,0.04480747,0,0,0.0009402148,0.009402148,0.00940259,13537.5,44803.26
234,-4.898559,-0.00952974,-13617.8,0.04507326,0,0,0.000952974,0.00952974,0.009530194,13617.8,45068.97
235,-4.915319,-0.009641387,-13702.13,0.04535238,0,0,0.0009641387,0.009641387,0.009641851,13702.13,45348
236,-4.931879,-0.009641387,-13786.63,0.04563206,0,0,0.0009641387,0.009641387,0.009641851,13786.63,45627.66
237,-4.948639,-0.009465925,-13874.14,0.04592169,0,0,0.0009465925,0.009465925,0.009466374,13874.14,45917.35
238,-4.965279,-0.009226687,-13957.26,0.04619681,0,0,0.0009226687,0.009226687,0.009227113,13957.26,46192.54
239,-4.981919,-0.009370223,-14042.34,0.04647841,0,0,0.0009370223,0.009370223,0.009370662,14042.34,46474.05
240,-4.998559,-0.009593554,-14129.04,0.04676538,0,0,0.0009593554,0.009593554,0.009594014,14129.04,46760.9
241,-5.015279,-0.009497851,-14216.87,0.04705609,0,0,0.0009497851,0.009497851,0.009498302,14216.87,47051.62
242,-5.031879,-0.009354278,-14303.66,0.04734335,0,0,0.0009354278,0.009354278,0.009354716,14303.66,47338.92
243,-5.048599,-0.009609498,-14391.38,0.04763369,0,0,0.0009609498,0.009609498,0.00960996,14391.38,47629.11
244,-5.065199,-0.009354278,-14477.27,0.047918,0,0,0.0009354278,0.009354278,0.009354716,14477.27,47913.51
245,-5.081919,-0.009449981,-14566.31,0.0482127,0,0,0.0009449981,0.009449981,0.009450427,14566.31,48208.15
246,-5.098599,-0.00952974,-14654.04,0.04850306,0,0,0.000952974,0.00952974,0.009530194,14654.04,48498.44
247,-5.115279,-0.009784959,-14742.37,0.04879544,0,0,0.0009784959,0.009784959,0.009785438,14742.37,48790.67
248,-5.131919,-0.009449981,-14831.15,0.04908927,0,0,0.0009449981,0.009449981,0.009450427,14831.15,49084.63
249,-5.148599,-0.009481907,-14920.91,0.04938637,0,0,0.0009481907,0.009481907,0.009482356,14920.91,49381.68
250,-5.165199,-0.01000829,-15010.39,0.04968254,0,0,0.001000829,0.01000829,0.01000879,15010.39,49677.57
251,-5.181959,-0.01002423,-15102.94,0.04998889,0,0,0.001002423,0.01002423,0.01002474,15102.94,49983.88
252,-5.198599,-0.009928532,-15193.71,0.05028931,0,0,0.0009928532,0.009928532,0.009929025,15193.71,50284.32
253,-5.215279,-0.009545684,-15288.32,0.05060248,0,0,0.0009545684,0.009545684,0.009546139,15288.32,50597.65
254,-5.231919,-0.009641387,-15382.82,0.05091526,0,0,0.0009641387,0.009641387,0.009641851,15382.82,50910.35
255,-5.248599,-0.009769015,-15476.86,0.05122652,0,0,0.0009769015,0.009769015,0.009769492,15476.86,51221.51
256,-5.265199,-0.009657368,-15574.42,0.0515494,0,0,0.0009657368,0.009657368,0.009657834,15574.42,51544.43
257,-5.281919,-0.009784959,-15671.98,0.05187232,0,0,0.0009784959,0.009784959,0.009785438,15671.98,51867.25
258,-5.298519,-0.009689257,-15768.04,0.05219029,0,0,0.0009689257,0.009689257,0.009689726,15768.04,52185.23
259,-5.315279,-0.009641387,-15868.28,0.05252206,0,0,0.0009641387,0.009641387,0.009641851,15868.28,52516.99
260,-5.331919,-0.009434037,-15966.67,0.05284771,0,0,0.0009434037,0.009434037,0.009434482,15966.67,52842.72
261,-5.348599,-0.009290464,-16068.65,0.05318526,0,0,0.0009290464,0.009290464,0.009290896,16068.65,53180.32
262,-5.365239,-0.009689257,-16171.63,0.05352611,0,0,0.0009689257,0.009689257,0.009689726,16171.63,53520.92
263,-5.381919,-0.009434037,-16275.12,0.05386864,0,0,0.0009434037,0.009434037,0.009434482,16275.12,53863.56
264,-5.398559,-0.009465925,-16380.95,0.05421893,0,0,0.0009465925,0.009465925,0.009466374,16380.95,54213.8
265,-5.415279,-0.009434037,-16486.5,0.0545683,0,0,0.0009434037,0.009434037,0.009434482,16486.5,54563.16
