"Test Type","Compression"
"Temperature:","20.5"
"Humidity:","57.5"
"Geometry:","Rectangular"
"Specimen",1
"Specimen name:","B1 "
"Width:",342.000000,"mm"
"Thickness:",448.000000,"mm"
"Anvil height:",90.000000,"mm"
"Diameter:",50.000000,"mm"
"Inner diameter:",0.500000,"mm"
"Outer diameter:",1.000000,"mm"
"Wall thickness:",0.500000,"mm"
"Area:",153216.000000,"mm*mm"
"Linear density:",1.000000,"den"
"Sled weight:",9.806650,"N"
"Loading span:",0.000000,"mm"
"Support span:",1.000000,"mm"
"Span ratio:","2"
"Fixture type:","3-point"
"Extensometer",-10.000000,"**mm"
"Included"
"Time sec","Extension mm","Strain 1 %","Load N","Comp. stress MPa","Cycle Count ","Total Cycle Count ","Comp. extension mm","Comp. strain %","True strain %","Comp. load N","True stress Pa"
0,-3.999999e-005,-0.02077535,-248.729,0.001623388,0,0,0.002077535,0.02077535,0.02077751,248.729,1623.05
1,-0.01648,-0.02096675,-275.4434,0.001797746,0,0,0.002096675,0.02096675,0.02096895,275.4434,1797.369
2,-0.03327999,-0.02128579,-305.1965,0.001991936,0,0,0.002128579,0.02128579,0.02128805,305.1965,1991.512
3,-0.05003999,-0.02055202,-307.1245,0.00200452,0,0,0.002055202,0.02055202,0.02055413,307.1245,2004.108
4,-0.06671999,-0.02101459,-309.5628,0.002020434,0,0,0.002101459,0.02101459,0.02101679,309.5627,2020.009
5,-0.08335999,-0.02123792,-309.2393,0.002018322,0,0,0.002123792,0.02123792,0.02124017,309.2393,2017.894
6,-0.09999999,-0.02074342,-309.8311,0.002022185,0,0,0.002074342,0.02074342,0.02074557,309.8311,2021.766
7,-0.11668,-0.02069559,-309.3976,0.002019356,0,0,0.002069559,0.02069559,0.02069773,309.3976,2018.938
8,-0.13328,-0.02096675,-310.1395,0.002024198,0,0,0.002096675,0.02096675,0.02096895,310.1395,2023.774
9,-0.15,-0.02093486,-310.4926,0.002026502,0,0,0.002093486,0.02093486,0.02093706,310.4926,2026.078
10,-0.16664,-0.02077535,-311.0199,0.002029944,0,0,0.002077535,0.02077535,0.02077751,311.0199,2029.522
11,-0.18336,-0.02087105,-311.0891,0.002030396,0,0,0.002087105,0.02087105,0.02087323,311.0891,2029.972
12,-0.2,-0.02139743,-311.5054,0.002033112,0,0,0.002139743,0.02139743,0.02139972,311.5053,2032.677
13,-0.21668,-0.02122197,-311.4169,0.002032535,0,0,0.002122197,0.02122197,0.02122422,311.4168,2032.103
14,-0.23328,-0.02082318,-310.9303,0.002029359,0,0,0.002082318,0.02082318,0.02082535,310.9303,2028.937
15,-0.2500399,-0.02150908,-311.4885,0.002033002,0,0,0.002150908,0.02150908,0.0215114,311.4885,2032.565
16,-0.2666799,-0.02114221,-310.8971,0.002029142,0,0,0.002114221,0.02114221,0.02114445,310.8971,2028.713
17,-0.28332,-0.02146125,-311.8336,0.002035255,0,0,0.002146125,0.02146125,0.02146355,311.8336,2034.818
18,-0.29996,-0.02095081,-311.3901,0.002032361,0,0,0.002095081,0.02095081,0.020953,311.3901,2031.935
19,-0.3166799,-0.02114221,-314.7502,0.002054291,0,0,0.002114221,0.02114221,0.02114445,314.7502,2053.856
20,-0.33336,-0.02093486,-341.1512,0.002226603,0,0,0.002093486,0.02093486,0.02093706,341.1512,2226.137
21,-0.35008,-0.02111033,-371.1359,0.002422305,0,0,0.002111033,0.02111033,0.02111255,371.1359,2421.794
22,-0.3666799,-0.02138149,-402.3387,0.002625957,0,0,0.002138149,0.02138149,0.02138378,402.3387,2625.396
23,-0.3833599,-0.02134956,-431.1175,0.002813789,0,0,0.002134956,0.02134956,0.02135184,431.1175,2813.188
24,-0.3999599,-0.02083912,-460.0805,0.003002823,0,0,0.002083912,0.02083912,0.0208413,460.0805,3002.197
25,-0.4166799,-0.02069559,-488.7556,0.003189978,0,0,0.002069559,0.02069559,0.02069773,488.7556,3189.317
26,-0.4332799,-0.02069559,-517.3086,0.003376335,0,0,0.002069559,0.02069559,0.02069773,517.3086,3375.636
27,-0.4499999,-0.02099864,-545.3948,0.003559647,0,0,0.002099864,0.02099864,0.02100085,545.3948,3558.899
28,-0.4667199,-0.02114221,-575.0941,0.003753486,0,0,0.002114221,0.02114221,0.02114445,575.0941,3752.692
29,-0.4833999,-0.02133362,-603.7772,0.003940693,0,0,0.002133362,0.02133362,0.0213359,603.7772,3939.852
30,-0.5000399,-0.02099864,-631.3419,0.0041206,0,0,0.002099864,0.02099864,0.02100085,631.3419,4119.735
31,-0.5166799,-0.02128579,-659.8051,0.004306372,0,0,0.002128579,0.02128579,0.02128805,659.8051,4305.455
32,-0.5333199,-0.0210784,-688.5921,0.004494257,0,0,0.00210784,0.0210784,0.02108062,688.592,4493.309
33,-0.5499999,-0.02047226,-717.1278,0.004680502,0,0,0.002047226,0.02047226,0.02047435,717.1278,4679.544
34,-0.5666399,-0.02079129,-746.8807,0.004874691,0,0,0.002079129,0.02079129,0.02079345,746.8807,4873.677
35,-0.5833999,-0.02069559,-776.2345,0.005066276,0,0,0.002069559,0.02069559,0.02069773,776.2346,5065.228
36,-0.6000399,-0.02069559,-806.4897,0.005263743,0,0,0.002069559,0.02069559,0.02069773,806.4897,5262.654
37,-0.6166799,-0.02106246,-837.0847,0.005463428,0,0,0.002106246,0.02106246,0.02106467,837.0847,5462.278
38,-0.6333599,-0.02077535,-867.1861,0.005659893,0,0,0.002077535,0.02077535,0.02077751,867.1861,5658.717
39,-0.6499999,-0.02095081,-897.5031,0.005857763,0,0,0.002095081,0.02095081,0.020953,897.5031,5856.536
40,-0.6666799,-0.02096675,-928.3502,0.006059094,0,0,0.002096675,0.02096675,0.02096895,928.3502,6057.824
41,-0.6833199,-0.02128579,-958.9097,0.006258548,0,0,0.002128579,0.02128579,0.02128805,958.9097,6257.216
42,-0.6999999,-0.02082318,-989.9834,0.006461358,0,0,0.002082318,0.02082318,0.02082535,989.9834,6460.012
43,-0.7166799,-0.02123792,-1021.609,0.006667767,0,0,0.002123792,0.02123792,0.02124017,1021.609,6666.351
44,-0.7333598,-0.02114221,-1052.286,0.006867994,0,0,0.002114221,0.02114221,0.02114445,1052.286,6866.541
45,-0.7500399,-0.02106246,-1083.898,0.007074316,0,0,0.002106246,0.02106246,0.02106467,1083.898,7072.826
46,-0.7667199,-0.02069559,-1115.806,0.00728257,0,0,0.002069559,0.02069559,0.02069773,1115.806,7281.063
47,-0.7833599,-0.02111033,-1147.186,0.007487377,0,0,0.002111033,0.02111033,0.02111255,1147.186,7485.796
48,-0.7999999,-0.02126981,-1179.177,0.007696177,0,0,0.002126981,0.02126981,0.02127207,1179.177,7694.54
49,-0.8166399,-0.02066366,-1210.705,0.007901951,0,0,0.002066366,0.02066366,0.0206658,1210.705,7900.318
50,-0.8333199,-0.02083912,-1241.988,0.008106126,0,0,0.002083912,0.02083912,0.0208413,1241.988,8104.436
51,-0.8500399,-0.02120603,-1274.151,0.008316043,0,0,0.002120603,0.02120603,0.02120828,1274.151,8314.279
52,-0.8667199,-0.02090294,-1304.964,0.008517152,0,0,0.002090294,0.02090294,0.02090512,1304.964,8515.371
53,-0.8833599,-0.02103057,-1337.231,0.008727751,0,0,0.002103057,0.02103057,0.02103278,1337.231,8725.915
54,-0.9000399,-0.02131768,-1369.434,0.00893793,0,0,0.002131768,0.02131768,0.02131995,1369.434,8936.024
55,-0.9166799,-0.02064772,-1402.014,0.009150575,0,0,0.002064772,0.02064772,0.02064985,1402.015,9148.686
56,-0.9333199,-0.02063178,-1434.657,0.009363627,0,0,0.002063178,0.02063178,0.0206339,1434.657,9361.695
57,-0.9499999,-0.02101459,-1466.078,0.009568697,0,0,0.002101459,0.02101459,0.02101679,1466.078,9566.686
58,-0.9666799,-0.02082318,-1498.607,0.009781009,0,0,0.002082318,0.02082318,0.02082535,1498.607,9778.972
59,-0.9833599,-0.02093486,-1531.13,0.009993279,0,0,0.002093486,0.02093486,0.02093706,1531.13,9991.187
60,-1.00004,-0.02063178,-1561.904,0.01019413,0,0,0.002063178,0.02063178,0.0206339,1561.904,10192.03
61,-1.01668,-0.02093486,-1594.568,0.01040732,0,0,0.002093486,0.02093486,0.02093706,1594.568,10405.14
62,-1.0334,-0.02109434,-1627.093,0.0106196,0,0,0.002109434,0.02109434,0.02109657,1627.093,10617.36
63,-1.05004,-0.02099864,-1658.892,0.01082715,0,0,0.002099864,0.02099864,0.02100085,1658.892,10824.87
64,-1.06668,-0.02083912,-1692.461,0.01104624,0,0,0.002083912,0.02083912,0.0208413,1692.461,11043.94
65,-1.08336,-0.02112627,-1725.474,0.01126171,0,0,0.002112627,0.02112627,0.0211285,1725.474,11259.33
66,-1.10004,-0.02112627,-1759.15,0.01148151,0,0,0.002112627,0.02112627,0.0211285,1759.15,11479.08
67,-1.11668,-0.02101459,-1792.453,0.01169886,0,0,0.002101459,0.02101459,0.02101679,1792.453,11696.41
68,-1.1334,-0.02111033,-1825.325,0.01191341,0,0,0.002111033,0.02111033,0.02111255,1825.325,11910.89
69,-1.15008,-0.02131768,-1858.386,0.01212919,0,0,0.002131768,0.02131768,0.02131995,1858.386,12126.61
70,-1.16676,-0.02123792,-1890.759,0.01234048,0,0,0.002123792,0.02123792,0.02124017,1890.759,12337.86
71,-1.18332,-0.02099864,-1923.616,0.01255493,0,0,0.002099864,0.02099864,0.02100085,1923.616,12552.29
72,-1.2,-0.02085511,-1957.978,0.0127792,0,0,0.002085511,0.02085511,0.02085728,1957.978,12776.54
73,-1.21664,-0.02103057,-1991.159,0.01299576,0,0,0.002103057,0.02103057,0.02103278,1991.159,12993.03
74,-1.23336,-0.02099864,-2025.958,0.01322289,0,0,0.002099864,0.02099864,0.02100085,2025.958,13220.11
75,-1.25,-0.02087105,-2060.816,0.01345039,0,0,0.002087105,0.02087105,0.02087323,2060.816,13447.59
76,-1.26672,-0.02072748,-2094.363,0.01366935,0,0,0.002072748,0.02072748,0.02072963,2094.363,13666.51
77,-1.28336,-0.02064772,-2128.833,0.01389432,0,0,0.002064772,0.02064772,0.02064985,2128.833,13891.45
78,-1.30008,-0.02075937,-2163.605,0.01412127,0,0,0.002075937,0.02075937,0.02076152,2163.605,14118.34
79,-1.31664,-0.02072748,-2197.869,0.0143449,0,0,0.002072748,0.02072748,0.02072963,2197.869,14341.93
80,-1.33332,-0.02075937,-2232.484,0.01457083,0,0,0.002075937,0.02075937,0.02076152,2232.484,14567.8
81,-1.35,-0.02066366,-2267.174,0.01479724,0,0,0.002066366,0.02066366,0.0206658,2267.174,14794.18
82,-1.36668,-0.02059989,-2301.67,0.01502238,0,0,0.002059989,0.02059989,0.02060201,2301.67,15019.29
83,-1.38332,-0.02096675,-2336.889,0.01525225,0,0,0.002096675,0.02096675,0.02096895,2336.889,15249.05
84,-1.40008,-0.0209827,-2373.11,0.01548865,0,0,0.00209827,0.0209827,0.0209849,2373.11,15485.4
85,-1.41668,-0.02090294,-2408.225,0.01571784,0,0,0.002090294,0.02090294,0.02090512,2408.225,15714.55
86,-1.4334,-0.02045631,-2444.117,0.0159521,0,0,0.002045631,0.02045631,0.02045841,2444.117,15948.84
87,-1.45,-0.02109434,-2479.222,0.01618122,0,0,0.002109434,0.02109434,0.02109657,2479.222,16177.81
88,-1.46664,-0.02096675,-2514.352,0.01641051,0,0,0.002096675,0.02096675,0.02096895,2514.353,16407.07
89,-1.48332,-0.02080724,-2549.48,0.01663978,0,0,0.002080724,0.02080724,0.0208094,2549.48,16636.31
90,-1.5,-0.02083912,-2584.235,0.01686662,0,0,0.002083912,0.02083912,0.0208413,2584.235,16863.1
91,-1.51668,-0.02066366,-2620.354,0.01710235,0,0,0.002066366,0.02066366,0.0206658,2620.354,17098.82
92,-1.53336,-0.02090294,-2656.154,0.01733601,0,0,0.002090294,0.02090294,0.02090512,2656.154,17332.39
93,-1.55004,-0.02087105,-2690.873,0.01756261,0,0,0.002087105,0.02087105,0.02087323,2690.873,17558.94
94,-1.56672,-0.02112627,-2726.623,0.01779594,0,0,0.002112627,0.02112627,0.0211285,2726.623,17792.18
95,-1.58336,-0.02077535,-2762.285,0.0180287,0,0,0.002077535,0.02077535,0.02077751,2762.285,18024.95
96,-1.60004,-0.02079129,-2797.423,0.01825803,0,0,0.002079129,0.02079129,0.02079345,2797.423,18254.24
97,-1.61664,-0.02067965,-2833.408,0.0184929,0,0,0.002067965,0.02067965,0.02068178,2833.408,18489.07
98,-1.63332,-0.02055202,-2869.099,0.01872585,0,0,0.002055202,0.02055202,0.02055413,2869.099,18722
99,-1.64996,-0.02080724,-2902.617,0.01894461,0,0,0.002080724,0.02080724,0.0208094,2902.617,18940.67
100,-1.66672,-0.02125386,-2937.736,0.01917382,0,0,0.002125386,0.02125386,0.02125612,2937.736,19169.75
101,-1.68336,-0.02106246,-2971.048,0.01939123,0,0,0.002106246,0.02106246,0.02106467,2971.048,19387.15
102,-1.70004,-0.02104651,-3004.89,0.01961212,0,0,0.002104651,0.02104651,0.02104873,3004.89,19607.99
103,-1.71668,-0.02085511,-3040.331,0.01984343,0,0,0.002085511,0.02085511,0.02085728,3040.331,19839.29
104,-1.7334,-0.02069559,-3075.342,0.02007194,0,0,0.002069559,0.02069559,0.02069773,3075.342,20067.78
105,-1.75004,-0.02079129,-3111.105,0.02030535,0,0,0.002079129,0.02079129,0.02079345,3111.105,20301.13
106,-1.76668,-0.02071153,-3145.639,0.02053075,0,0,0.002071153,0.02071153,0.02071368,3145.639,20526.49
107,-1.78332,-0.02103057,-3181.127,0.02076237,0,0,0.002103057,0.02103057,0.02103278,3181.127,20758
108,-1.80008,-0.02075937,-3216.087,0.02099054,0,0,0.002075937,0.02075937,0.02076152,3216.087,20986.19
109,-1.81672,-0.02090294,-3250.419,0.02121462,0,0,0.002090294,0.02090294,0.02090512,3250.419,21210.18
110,-1.83336,-0.02085511,-3285.284,0.02144217,0,0,0.002085511,0.02085511,0.02085728,3285.284,21437.7
111,-1.85,-0.02093486,-3318.888,0.02166149,0,0,0.002093486,0.02093486,0.02093706,3318.888,21656.96
112,-1.86668,-0.02072748,-3352.505,0.02188091,0,0,0.002072748,0.02072748,0.02072963,3352.505,21876.37
113,-1.88332,-0.02112627,-3387.292,0.02210796,0,0,0.002112627,0.02112627,0.0211285,3387.292,22103.28
114,-1.9,-0.02138149,-3422.34,0.0223367,0,0,0.002138149,0.02138149,0.02138378,3422.34,22331.92
115,-1.91664,-0.02122197,-3457.691,0.02256743,0,0,0.002122197,0.02122197,0.02122422,3457.691,22562.64
116,-1.9334,-0.0209827,-3493.161,0.02279893,0,0,0.00209827,0.0209827,0.0209849,3493.161,22794.15
117,-1.95004,-0.02112627,-3529.48,0.02303598,0,0,0.002112627,0.02112627,0.0211285,3529.48,23031.11
118,-1.96672,-0.02093486,-3567.915,0.02328683,0,0,0.002093486,0.02093486,0.02093706,3567.916,23281.96
119,-1.9834,-0.02077535,-3605.573,0.02353261,0,0,0.002077535,0.02077535,0.02077751,3605.573,23527.72
120,-2.00004,-0.02103057,-3643.055,0.02377725,0,0,0.002103057,0.02103057,0.02103278,3643.055,23772.25
121,-2.01664,-0.02109434,-3680.672,0.02402277,0,0,0.002109434,0.02109434,0.02109657,3680.673,24017.7
122,-2.03336,-0.02106246,-3717.938,0.02426599,0,0,0.002106246,0.02106246,0.02106467,3717.938,24260.88
123,-2.05,-0.0209827,-3756.4,0.02451702,0,0,0.00209827,0.0209827,0.0209849,3756.4,24511.88
124,-2.06672,-0.02096675,-3794.81,0.02476771,0,0,0.002096675,0.02096675,0.02096895,3794.81,24762.52
125,-2.0834,-0.02120603,-3833.902,0.02502286,0,0,0.002120603,0.02120603,0.02120828,3833.902,25017.55
126,-2.1,-0.02077535,-3873.625,0.02528212,0,0,0.002077535,0.02077535,0.02077751,3873.625,25276.87
127,-2.11664,-0.02093486,-3912.247,0.0255342,0,0,0.002093486,0.02093486,0.02093706,3912.247,25528.85
128,-2.13332,-0.02125386,-3951.512,0.02579047,0,0,0.002125386,0.02125386,0.02125612,3951.512,25784.98
129,-2.15,-0.02096675,-3989.545,0.02603869,0,0,0.002096675,0.02096675,0.02096895,3989.544,26033.23
130,-2.16668,-0.02093486,-4027.567,0.02628686,0,0,0.002093486,0.02093486,0.02093706,4027.567,26281.35
131,-2.18332,-0.02122197,-4065.572,0.02653491,0,0,0.002122197,0.02122197,0.02122422,4065.572,26529.27
132,-2.20004,-0.02106246,-4106.22,0.02680021,0,0,0.002106246,0.02106246,0.02106467,4106.22,26794.56
133,-2.21672,-0.02101459,-4147.513,0.02706971,0,0,0.002101459,0.02101459,0.02101679,4147.513,27064.02
134,-2.23332,-0.02112627,-4189.712,0.02734514,0,0,0.002112627,0.02112627,0.0211285,4189.712,27339.36
135,-2.25004,-0.02074342,-4232.924,0.02762716,0,0,0.002074342,0.02074342,0.02074557,4232.924,27621.43
136,-2.26672,-0.02082318,-4275.259,0.02790347,0,0,0.002082318,0.02082318,0.02082535,4275.259,27897.66
137,-2.28332,-0.0209827,-4317.947,0.02818209,0,0,0.00209827,0.0209827,0.0209849,4317.947,28176.18
138,-2.3,-0.02122197,-4360.484,0.02845972,0,0,0.002122197,0.02122197,0.02122422,4360.484,28453.68
139,-2.31664,-0.02074342,-4402.072,0.02873115,0,0,0.002074342,0.02074342,0.02074557,4402.072,28725.19
140,-2.33336,-0.02104651,-4445.615,0.02901535,0,0,0.002104651,0.02104651,0.02104873,4445.615,29009.24
141,-2.35004,-0.02106246,-4487.052,0.02928579,0,0,0.002106246,0.02106246,0.02106467,4487.052,29279.63
142,-2.36668,-0.02082318,-4529.209,0.02956093,0,0,0.002082318,0.02082318,0.02082535,4529.208,29554.78
143,-2.3834,-0.02147719,-4571.401,0.02983631,0,0,0.002147719,0.02147719,0.0214795,4571.4,29829.9
144,-2.40004,-0.02111033,-4613.418,0.03011055,0,0,0.002111033,0.02111033,0.02111255,4613.418,30104.19
145,-2.41668,-0.02096675,-4655.731,0.03038672,0,0,0.002096675,0.02096675,0.02096895,4655.731,30380.35
146,-2.43332,-0.02096675,-4698.423,0.03066535,0,0,0.002096675,0.02096675,0.02096895,4698.423,30658.92
147,-2.449999,-0.02080724,-4740.077,0.03093722,0,0,0.002080724,0.02080724,0.0208094,4740.077,30930.78
148,-2.46672,-0.02111033,-4782.681,0.03121529,0,0,0.002111033,0.02111033,0.02111255,4782.681,31208.7
149,-2.4834,-0.02087105,-4823.65,0.03148268,0,0,0.002087105,0.02087105,0.02087323,4823.65,31476.11
150,-2.5,-0.02087105,-4863.551,0.0317431,0,0,0.002087105,0.02087105,0.02087323,4863.551,31736.48
151,-2.51668,-0.02087105,-4904.259,0.03200879,0,0,0.002087105,0.02087105,0.02087323,4904.259,32002.11
152,-2.53336,-0.02080724,-4943.685,0.03226612,0,0,0.002080724,0.02080724,0.0208094,4943.685,32259.4
153,-2.55,-0.02079129,-4985.894,0.0325416,0,0,0.002079129,0.02079129,0.02079345,4985.894,32534.83
153.358,-2.55592,-0.02071153,-5000.03,0.03263386,0,0,0.002071153,0.02071153,0.02071368,5000.029,32627.1
153.36,-2.55596,-0.02069559,-5000.094,0.03263428,0,0,0.002069559,0.02069559,0.02069773,5000.094,32627.52
154.36,-2.54024,-0.02085511,-4960.011,0.03237267,0,0,0.002085511,0.02085511,0.02085728,4960.011,32365.92
155.36,-2.522799,-0.02072748,-4876.477,0.03182746,0,0,0.002072748,0.02072748,0.02072963,4876.477,31820.87
156.36,-2.506,-0.02104651,-4783.668,0.03122173,0,0,0.002104651,0.02104651,0.02104873,4783.668,31215.16
157.36,-2.489359,-0.02095081,-4697.091,0.03065666,0,0,0.002095081,0.02095081,0.020953,4697.091,30650.24
158.36,-2.472679,-0.02101459,-4614.46,0.03011735,0,0,0.002101459,0.02101459,0.02101679,4614.46,30111.02
159.36,-2.45596,-0.02104651,-4535.043,0.02959902,0,0,0.002104651,0.02104651,0.02104873,4535.043,29592.79
160.36,-2.43932,-0.02112627,-4458.332,0.02909834,0,0,0.002112627,0.02112627,0.0211285,4458.332,29092.2
161.36,-2.42264,-0.02087105,-4382.796,0.02860534,0,0,0.002087105,0.02087105,0.02087323,4382.796,28599.37
162.36,-2.406,-0.02096675,-4309.865,0.02812934,0,0,0.002096675,0.02096675,0.02096895,4309.865,28123.44
163.36,-2.38932,-0.02058391,-4239.346,0.02766909,0,0,0.002058391,0.02058391,0.02058602,4239.347,27663.39
164.36,-2.37268,-0.02050415,-4168.893,0.02720925,0,0,0.002050415,0.02050415,0.02050625,4168.893,27203.67
165.36,-2.356,-0.02109434,-4101.067,0.02676657,0,0,0.002109434,0.02109434,0.02109657,4101.067,26760.93
166.36,-2.33936,-0.0209827,-4035.849,0.02634091,0,0,0.00209827,0.0209827,0.0209849,4035.849,26335.38
167.36,-2.32264,-0.02082318,-3967.701,0.02589613,0,0,0.002082318,0.02082318,0.02082535,3967.701,25890.73
168.36,-2.306,-0.02064772,-3903.002,0.02547386,0,0,0.002064772,0.02064772,0.02064985,3903.002,25468.6
169.36,-2.28936,-0.02106246,-3840.157,0.02506368,0,0,0.002106246,0.02106246,0.02106467,3840.157,25058.4
170.36,-2.27268,-0.02122197,-3779.364,0.0246669,0,0,0.002122197,0.02122197,0.02122422,3779.364,24661.66
171.36,-2.256,-0.02085511,-3720.786,0.02428458,0,0,0.002085511,0.02085511,0.02085728,3720.786,24279.51
172.36,-2.23936,-0.02091888,-3663.293,0.02390934,0,0,0.002091888,0.02091888,0.02092107,3663.293,23904.33
173.36,-2.22264,-0.02087105,-3607.164,0.023543,0,0,0.002087105,0.02087105,0.02087323,3607.164,23538.09
174.36,-2.206,-0.02103057,-3552.281,0.02318479,0,0,0.002103057,0.02103057,0.02103278,3552.281,23179.91
175.36,-2.18928,-0.02119008,-3496.948,0.02282364,0,0,0.002119008,0.02119008,0.02119233,3496.948,22818.81
176.36,-2.17268,-0.02106246,-3444.373,0.02248051,0,0,0.002106246,0.02106246,0.02106467,3444.373,22475.77
177.36,-2.156,-0.02120603,-3391.622,0.02213622,0,0,0.002120603,0.02120603,0.02120828,3391.622,22131.52
178.36,-2.13936,-0.02122197,-3340.951,0.0218055,0,0,0.002122197,0.02122197,0.02122422,3340.951,21800.87
179.36,-2.12268,-0.0211741,-3290.178,0.02147412,0,0,0.00211741,0.0211741,0.02117634,3290.178,21469.57
180.36,-2.10604,-0.02111033,-3241.021,0.02115328,0,0,0.002111033,0.02111033,0.02111255,3241.021,21148.82
181.36,-2.08932,-0.02087105,-3192.709,0.02083796,0,0,0.002087105,0.02087105,0.02087323,3192.709,20833.61
182.36,-2.07268,-0.02131768,-3147.609,0.0205436,0,0,0.002131768,0.02131768,0.02131995,3147.609,20539.22
183.36,-2.05596,-0.02101459,-3102.569,0.02024965,0,0,0.002101459,0.02101459,0.02101679,3102.57,20245.39
184.36,-2.03932,-0.02085511,-3058.841,0.01996424,0,0,0.002085511,0.02085511,0.02085728,3058.841,19960.07
185.36,-2.02264,-0.02090294,-3015.792,0.01968327,0,0,0.002090294,0.02090294,0.02090512,3015.792,19679.16
186.36,-2.00604,-0.02088699,-2972.207,0.0193988,0,0,0.002088699,0.02088699,0.02088918,2972.207,19394.75
187.36,-1.98932,-0.02103057,-2930.473,0.01912642,0,0,0.002103057,0.02103057,0.02103278,2930.473,19122.39
188.36,-1.97268,-0.02112627,-2888.447,0.01885212,0,0,0.002112627,0.02112627,0.0211285,2888.447,18848.14
189.36,-1.956,-0.02085511,-2846.875,0.01858079,0,0,0.002085511,0.02085511,0.02085728,2846.875,18576.92
190.36,-1.93932,-0.02067965,-2805.114,0.01830823,0,0,0.002067965,0.02067965,0.02068178,2805.114,18304.44
191.36,-1.92264,-0.02075937,-2764.132,0.01804075,0,0,0.002075937,0.02075937,0.02076152,2764.132,18037.01
192.36,-1.90604,-0.0209827,-2724.16,0.01777986,0,0,0.00209827,0.0209827,0.0209849,2724.16,17776.13
193.36,-1.88932,-0.02069559,-2684.972,0.0175241,0,0,0.002069559,0.02069559,0.02069773,2684.972,17520.47
194.36,-1.87268,-0.02096675,-2646.467,0.01727278,0,0,0.002096675,0.02096675,0.02096895,2646.467,17269.16
195.36,-1.856,-0.02126981,-2608.561,0.01702539,0,0,0.002126981,0.02126981,0.02127207,2608.561,17021.76
196.36,-1.83936,-0.02103057,-2570.65,0.01677795,0,0,0.002103057,0.02103057,0.02103278,2570.65,16774.42
197.36,-1.82268,-0.02099864,-2533.475,0.01653532,0,0,0.002099864,0.02099864,0.02100085,2533.476,16531.85
198.36,-1.80604,-0.02101459,-2496.971,0.01629706,0,0,0.002101459,0.02101459,0.02101679,2496.971,16293.64
199.36,-1.78936,-0.02087105,-2459.944,0.0160554,0,0,0.002087105,0.02087105,0.02087323,2459.944,16052.05
200.36,-1.77268,-0.02106246,-2423.618,0.01581831,0,0,0.002106246,0.02106246,0.02106467,2423.618,15814.98
201.36,-1.756,-0.02109434,-2388.217,0.01558726,0,0,0.002109434,0.02109434,0.02109657,2388.217,15583.97
202.36,-1.73936,-0.02079129,-2353.478,0.01536052,0,0,0.002079129,0.02079129,0.02079345,2353.478,15357.33
203.36,-1.72264,-0.02111033,-2318.166,0.01513005,0,0,0.002111033,0.02111033,0.02111255,2318.166,15126.85
204.36,-1.70596,-0.02103057,-2283.306,0.01490253,0,0,0.002103057,0.02103057,0.02103278,2283.306,14899.39
205.36,-1.68928,-0.02106246,-2249.037,0.01467886,0,0,0.002106246,0.02106246,0.02106467,2249.037,14675.77
206.36,-1.67264,-0.02064772,-2215.407,0.01445937,0,0,0.002064772,0.02064772,0.02064985,2215.407,14456.38
207.36,-1.656,-0.02103057,-2181.832,0.01424024,0,0,0.002103057,0.02103057,0.02103278,2181.832,14237.24
208.36,-1.63936,-0.02099864,-2148.547,0.01402299,0,0,0.002099864,0.02099864,0.02100085,2148.547,14020.05
209.36,-1.62264,-0.02090294,-2114.427,0.0138003,0,0,0.002090294,0.02090294,0.02090512,2114.427,13797.42
210.36,-1.606,-0.02109434,-2081.316,0.01358419,0,0,0.002109434,0.02109434,0.02109657,2081.316,13581.33
211.36,-1.58932,-0.02111033,-2048.429,0.01336955,0,0,0.002111033,0.02111033,0.02111255,2048.429,13366.73
212.36,-1.57268,-0.02104651,-2016.634,0.01316203,0,0,0.002104651,0.02104651,0.02104873,2016.634,13159.26
213.36,-1.556,-0.02109434,-1984.587,0.01295287,0,0,0.002109434,0.02109434,0.02109657,1984.587,12950.14
214.36,-1.53928,-0.02115816,-1952.346,0.01274244,0,0,0.002115816,0.02115816,0.0211604,1952.346,12739.75
215.36,-1.52264,-0.02096675,-1920.615,0.01253534,0,0,0.002096675,0.02096675,0.02096895,1920.615,12532.72
216.36,-1.506,-0.0210784,-1888.529,0.01232593,0,0,0.00210784,0.0210784,0.02108062,1888.529,12323.33
217.36,-1.48932,-0.02146125,-1857.651,0.01212439,0,0,0.002146125,0.02146125,0.02146355,1857.651,12121.79
218.36,-1.47268,-0.02087105,-1825.672,0.01191567,0,0,0.002087105,0.02087105,0.02087323,1825.672,11913.19
219.36,-1.456,-0.02099864,-1794.51,0.01171229,0,0,0.002099864,0.02099864,0.02100085,1794.51,11709.83
220.36,-1.43936,-0.02104651,-1763.948,0.01151282,0,0,0.002104651,0.02104651,0.02104873,1763.948,11510.4
221.36,-1.42264,-0.0211741,-1732.284,0.01130616,0,0,0.00211741,0.0211741,0.02117634,1732.284,11303.76
222.36,-1.40596,-0.02090294,-1701.932,0.01110806,0,0,0.002090294,0.02090294,0.02090512,1701.932,11105.73
223.36,-1.38932,-0.02088699,-1672.52,0.0109161,0,0,0.002088699,0.02088699,0.02088918,1672.521,10913.82
224.36,-1.37264,-0.0210784,-1642.28,0.01071872,0,0,0.00210784,0.0210784,0.02108062,1642.28,10716.46
