"Test Type","Compression"
"Method Name:","C:\INSTRON\USER\TEMPLATE\Andyscomp.mtB"
"Name:","Transnet Compression Tests"
"Operator ID:","AndyS"
"Company:","IRL"
"Lab name:","Rm 3.09"
"Test date:","25/08/08"
"Temperature:","20.5"
"Humidity:","57.5"
"Note 1:","Plastic Telegraph Pole Breast and Heel Plate Tests"
"Note 2:",""
"Note 3:",""
"Geometry:","Rectangular"
"Specimen",1
"Specimen name:","A1Cycle"
"Width:",342.000000,"mm"
"Thickness:",446.000000,"mm"
"Anvil height:",90.000000,"mm"
"Diameter:",50.000000,"mm"
"Inner diameter:",0.500000,"mm"
"Outer diameter:",1.000000,"mm"
"Wall thickness:",0.500000,"mm"
"Area:",152532.000000,"mm*mm"
"Linear density:",1.000000,"den"
"Sled weight:",9.806650,"N"
"Loading span:",0.000000,"mm"
"Support span:",1.000000,"mm"
"Span ratio:","2"
"Fixture type:","3-point"
"Comment:","Transnet Small Rectangular Sample"
"Extensometer",-10.000000,"**mm"
"Included"
"Time sec","Extension mm","Strain 1 %","Load N","Comp. stress MPa","Cycle Count ","Total Cycle Count ","Comp. extension mm","Comp. strain %","True strain %","Comp. load N","True stress Pa"
172.16,-1.60268,-0.01779247,-2531.214,0.01659464,0,0,0.001779247,0.01779247,0.01779405,2531.214,16591.69
173.16,-1.58604,-0.01760107,-2485.087,0.01629223,0,0,0.001760107,0.01760107,0.01760261,2485.087,16289.36
174.16,-1.56932,-0.01768079,-2440.3,0.01599861,0,0,0.001768079,0.01768079,0.01768235,2440.3,15995.78
175.16,-1.55268,-0.01768079,-2394.886,0.01570088,0,0,0.001768079,0.01768079,0.01768235,2394.886,15698.1
176.16,-1.536,-0.01752131,-2350.087,0.01540717,0,0,0.001752131,0.01752131,0.01752284,2350.086,15404.47
177.16,-1.51932,-0.01725011,-2306.077,0.01511864,0,0,0.001725011,0.01725011,0.01725159,2306.077,15116.04
178.16,-1.50268,-0.01777653,-2262.742,0.01483454,0,0,0.001777653,0.01777653,0.01777811,2262.742,14831.9
179.16,-1.48604,-0.01748938,-2219.805,0.01455304,0,0,0.001748938,0.01748938,0.01749091,2219.805,14550.5
180.16,-1.46932,-0.01740962,-2176.787,0.01427102,0,0,0.001740962,0.01740962,0.01741114,2176.787,14268.53
181.16,-1.45268,-0.01768079,-2134.263,0.01399223,0,0,0.001768079,0.01768079,0.01768235,2134.263,13989.76
182.16,-1.436,-0.01763295,-2091.218,0.01371003,0,0,0.001763295,0.01763295,0.01763451,2091.218,13707.61
183.16,-1.41936,-0.01728203,-2049.52,0.01343665,0,0,0.001728203,0.01728203,0.01728352,2049.52,13434.33
184.16,-1.40268,-0.01728203,-2007.495,0.01316114,0,0,0.001728203,0.01728203,0.01728352,2007.495,13158.86
185.16,-1.386,-0.01753725,-1966.846,0.01289464,0,0,0.001753725,0.01753725,0.01753879,1966.846,12892.38
186.16,-1.36932,-0.0175532,-1926.91,0.01263283,0,0,0.00175532,0.0175532,0.01755474,1926.91,12630.61
187.16,-1.35264,-0.01729798,-1886.31,0.01236665,0,0,0.001729798,0.01729798,0.01729947,1886.31,12364.51
188.16,-1.336,-0.01760107,-1847.053,0.01210928,0,0,0.001760107,0.01760107,0.01760261,1847.053,12107.15
189.16,-1.31936,-0.01776055,-1808.131,0.01185411,0,0,0.001776055,0.01776055,0.01776212,1808.131,11852.01
190.16,-1.30268,-0.01772866,-1769.564,0.01160126,0,0,0.001772866,0.01772866,0.01773023,1769.564,11599.21
191.16,-1.286,-0.01756914,-1731.214,0.01134984,0,0,0.001756914,0.01756914,0.01757068,1731.214,11347.85
192.16,-1.26932,-0.01772866,-1691.562,0.01108988,0,0,0.001772866,0.01772866,0.01773023,1691.562,11087.92
193.16,-1.25264,-0.01771271,-1653.487,0.01084027,0,0,0.001771271,0.01771271,0.01771428,1653.487,10838.35
194.16,-1.23596,-0.01760107,-1615.812,0.01059326,0,0,0.001760107,0.01760107,0.01760261,1615.812,10591.4
195.16,-1.21932,-0.01768079,-1578.568,0.01034909,0,0,0.001768079,0.01768079,0.01768235,1578.568,10347.26
196.16,-1.20264,-0.01750533,-1542.074,0.01010984,0,0,0.001750533,0.01750533,0.01750686,1542.074,10108.07
197.16,-1.18604,-0.01750533,-1504.917,0.00986624,0,0,0.001750533,0.01750533,0.01750686,1504.917,9864.513
198.16,-1.16932,-0.01785628,-1469.231,0.009632282,0,0,0.001785628,0.01785628,0.01785788,1469.231,9630.562
199.16,-1.15264,-0.01787223,-1433.641,0.00939895,0,0,0.001787223,0.01787223,0.01787383,1433.641,9397.27
200.16,-1.136,-0.0176489,-1397.569,0.009162462,0,0,0.00176489,0.0176489,0.01765046,1397.569,9160.845
201.16,-1.11932,-0.01788817,-1363.408,0.008938503,0,0,0.001788817,0.01788817,0.01788977,1363.408,8936.904
202.16,-1.10264,-0.01785628,-1330.551,0.008723096,0,0,0.001785628,0.01785628,0.01785788,1330.551,8721.538
203.16,-1.086,-0.01747344,-1297.644,0.008507354,0,0,0.001747344,0.01747344,0.01747496,1297.644,8505.867
204.16,-1.06932,-0.01745749,-1265.152,0.008294337,0,0,0.001745749,0.01745749,0.01745902,1265.152,8292.89
205.16,-1.05268,-0.01780841,-1233.392,0.008086123,0,0,0.001780841,0.01780841,0.01781,1233.392,8084.683
206.16,-1.036,-0.01768079,-1202.729,0.007885095,0,0,0.001768079,0.01768079,0.01768235,1202.729,7883.7
207.16,-1.01932,-0.01747344,-1171.388,0.007679624,0,0,0.001747344,0.01747344,0.01747496,1171.388,7678.282
208.16,-1.00268,-0.01752131,-1140.848,0.007479402,0,0,0.001752131,0.01752131,0.01752284,1140.848,7478.092
209.16,-0.9859598,-0.01761701,-1109.074,0.007271093,0,0,0.001761701,0.01761701,0.01761856,1109.074,7269.812
210.16,-0.9693199,-0.01745749,-1078.119,0.007068147,0,0,0.001745749,0.01745749,0.01745902,1078.119,7066.914
211.16,-0.9526399,-0.01780841,-1046.992,0.006864083,0,0,0.001780841,0.01780841,0.01781,1046.992,6862.86
212.16,-0.9359999,-0.01771271,-1016.591,0.006664774,0,0,0.001771271,0.01771271,0.01771428,1016.591,6663.593
213.16,-0.9193999,-0.0170587,-986.3556,0.006466549,0,0,0.00170587,0.0170587,0.01706016,986.3557,6465.446
214.16,-0.9027199,-0.01750533,-955.5937,0.006264873,0,0,0.001750533,0.01750533,0.01750686,955.5937,6263.777
215.16,-0.8859599,-0.01758508,-926.7387,0.0060757,0,0,0.001758508,0.01758508,0.01758663,926.7387,6074.632
216.16,-0.8692799,-0.01745749,-896.8182,0.005879541,0,0,0.001745749,0.01745749,0.01745902,896.8182,5878.515
217.16,-0.8526399,-0.01760107,-868.2799,0.005692444,0,0,0.001760107,0.01760107,0.01760261,868.2798,5691.442
218.16,-0.8359999,-0.01756914,-840.022,0.005507186,0,0,0.001756914,0.01756914,0.01757068,840.022,5506.218
219.16,-0.8193199,-0.0176489,-811.7132,0.005321593,0,0,0.00176489,0.0176489,0.01765046,811.7132,5320.654
220.16,-0.8026799,-0.01756914,-783.2032,0.005134681,0,0,0.001756914,0.01756914,0.01757068,783.2032,5133.779
221.16,-0.7859999,-0.01825504,-755.4314,0.00495261,0,0,0.001825504,0.01825504,0.01825671,755.4314,4951.705
222.16,-0.7693599,-0.01766484,-727.7172,0.004770915,0,0,0.001766484,0.01766484,0.0176664,727.7172,4770.072
223.16,-0.7526399,-0.01737773,-703.7291,0.004613649,0,0,0.001737773,0.01737773,0.01737924,703.7291,4612.847
224.16,-0.7360399,-0.01763295,-678.8537,0.004450566,0,0,0.001763295,0.01763295,0.01763451,678.8537,4449.781
225.16,-0.7193199,-0.01792006,-655.2101,0.004295558,0,0,0.001792006,0.01792006,0.01792167,655.2101,4294.788
226.16,-0.7026799,-0.01752131,-632.8313,0.004148842,0,0,0.001752131,0.01752131,0.01752284,632.8312,4148.115
227.16,-0.6859599,-0.01760107,-612.1441,0.004013218,0,0,0.001760107,0.01760107,0.01760261,612.1441,4012.511
228.16,-0.6693199,-0.01796793,-592.6521,0.003885428,0,0,0.001796793,0.01796793,0.01796955,592.6522,3884.73
229.16,-0.6526799,-0.01815934,-574.3023,0.003765126,0,0,0.001815934,0.01815934,0.01816099,574.3022,3764.443
230.16,-0.6360398,-0.01787223,-555.7074,0.003643218,0,0,0.001787223,0.01787223,0.01787383,555.7074,3642.567
231.16,-0.6193199,-0.01807958,-537.316,0.003522644,0,0,0.001807958,0.01807958,0.01808121,537.316,3522.007
232.16,-0.6026799,-0.01807958,-520.1233,0.003409929,0,0,0.001807958,0.01807958,0.01808121,520.1233,3409.313
233.16,-0.5859999,-0.01780841,-502.1815,0.003292303,0,0,0.001780841,0.01780841,0.01781,502.1815,3291.716
234.16,-0.5693199,-0.01801576,-484.3228,0.003175221,0,0,0.001801576,0.01801576,0.01801739,484.3228,3174.649
235.16,-0.5526399,-0.01796793,-466.6962,0.003059661,0,0,0.001796793,0.01796793,0.01796955,466.6962,3059.111
236.16,-0.53604,-0.01780841,-449.616,0.002947683,0,0,0.001780841,0.01780841,0.01781,449.616,2947.158
237.16,-0.5193599,-0.01822315,-432.2415,0.002833776,0,0,0.001822315,0.01822315,0.01822481,432.2415,2833.26
238.16,-0.5027199,-0.01819123,-415.7018,0.002725342,0,0,0.001819123,0.01819123,0.01819288,415.7018,2724.846
239.16,-0.4859599,-0.01756914,-398.3672,0.002611696,0,0,0.001756914,0.01756914,0.01757068,398.3672,2611.237
240.16,-0.4693199,-0.0175532,-381.0875,0.00249841,0,0,0.00175532,0.0175532,0.01755474,381.0875,2497.972
241.16,-0.4526399,-0.01785628,-364.8752,0.002392122,0,0,0.001785628,0.01785628,0.01785788,364.8752,2391.695
242.16,-0.4359999,-0.01761701,-348.8131,0.002286819,0,0,0.001761701,0.01761701,0.01761856,348.8131,2286.416
243.16,-0.4193199,-0.01793601,-333.0298,0.002183344,0,0,0.001793601,0.01793601,0.01793761,333.0298,2182.952
244.16,-0.4026799,-0.01763295,-318.1243,0.002085624,0,0,0.001763295,0.01763295,0.01763451,318.1243,2085.256
245.16,-0.3859599,-0.01780841,-311.4718,0.002042009,0,0,0.001780841,0.01780841,0.01781,311.4718,2041.646
246.16,-0.3693199,-0.01771271,-310.8164,0.002037713,0,0,0.001771271,0.01771271,0.01771428,310.8164,2037.352
247.16,-0.3526399,-0.01771271,-311.1433,0.002039856,0,0,0.001771271,0.01771271,0.01771428,311.1433,2039.495
248.16,-0.33604,-0.01807958,-311.5206,0.00204233,0,0,0.001807958,0.01807958,0.01808121,311.5206,2041.96
249.16,-0.31932,-0.01782436,-311.8455,0.00204446,0,0,0.001782436,0.01782436,0.01782595,311.8455,2044.095
250.16,-0.30264,-0.01771271,-311.6091,0.00204291,0,0,0.001771271,0.01771271,0.01771428,311.6092,2042.548
251.16,-0.28596,-0.01796793,-311.2242,0.002040386,0,0,0.001796793,0.01796793,0.01796955,311.2242,2040.019
252.16,-0.26936,-0.01777653,-311.4284,0.002041725,0,0,0.001777653,0.01777653,0.01777811,311.4284,2041.362
253.16,-0.25264,-0.01766484,-311.3605,0.00204128,0,0,0.001766484,0.01766484,0.0176664,311.3605,2040.919
254.16,-0.23604,-0.01801576,-311.2931,0.002040838,0,0,0.001801576,0.01801576,0.01801739,311.2931,2040.47
255.16,-0.21932,-0.0181115,-310.869,0.002038057,0,0,0.00181115,0.0181115,0.01811314,310.869,2037.688
256.16,-0.20268,-0.01792006,-310.9597,0.002038652,0,0,0.001792006,0.01792006,0.01792167,310.9597,2038.287
257.16,-0.18596,-0.01792006,-310.5535,0.002035989,0,0,0.001792006,0.01792006,0.01792167,310.5535,2035.624
258.16,-0.16928,-0.01807958,-310.196,0.002033646,0,0,0.001807958,0.01807958,0.01808121,310.196,2033.278
259.16,-0.1526,-0.01792006,-309.8274,0.002031229,0,0,0.001792006,0.01792006,0.01792167,309.8274,2030.865
260.16,-0.136,-0.01844645,-310.7032,0.002036971,0,0,0.001844645,0.01844645,0.01844815,310.7032,2036.595
261.16,-0.11932,-0.01787223,-310.2443,0.002033962,0,0,0.001787223,0.01787223,0.01787383,310.2443,2033.599
262.16,-0.10268,-0.01776055,-310.1376,0.002033262,0,0,0.001776055,0.01776055,0.01776212,310.1376,2032.901
263.16,-0.08599998,-0.01812745,-310.0028,0.002032378,0,0,0.001812745,0.01812745,0.01812909,310.0027,2032.01
264.16,-0.06935999,-0.01796793,-305.3998,0.002002202,0,0,0.001796793,0.01796793,0.01796955,305.3998,2001.842
265.16,-0.05263999,-0.01807958,-292.2596,0.001916055,0,0,0.001807958,0.01807958,0.01808121,292.2596,1915.708
266.16,-0.03595999,-0.0176489,-274.9099,0.00180231,0,0,0.00176489,0.0176489,0.01765046,274.9099,1801.992
267.16,-0.01932,-0.01795199,-259.2232,0.001699468,0,0,0.001795199,0.01795199,0.0179536,259.2232,1699.163
268.16,-0.00268,-0.0175532,-243.3702,0.001595535,0,0,0.00175532,0.0175532,0.01755474,243.3702,1595.255
269.16,0.01404,-0.01787223,-228.7795,0.001499879,0,0,0.001787223,0.01787223,0.01787383,228.7795,1499.611
270.16,0.03064,-0.0178403,-213.8939,0.001402289,0,0,0.00178403,0.0178403,0.01784189,213.8939,1402.038
271.16,0.04732,-0.01804769,-197.8986,0.001297423,0,0,0.001804769,0.01804769,0.01804932,197.8986,1297.189
272.16,0.06396,-0.01804769,-183.8533,0.001205342,0,0,0.001804769,0.01804769,0.01804932,183.8533,1205.125
273.16,0.08068,-0.01807958,-168.7691,0.00110645,0,0,0.001807958,0.01807958,0.01808121,168.7691,1106.25
274.16,0.09732,-0.01801576,-154.5403,0.001013166,0,0,0.001801576,0.01801576,0.01801739,154.5403,1012.984
275.16,0.11396,-0.0181115,-141.2808,0.0009262374,0,0,0.00181115,0.0181115,0.01811314,141.2808,926.0696
276.16,0.13064,-0.01796793,-127.8614,0.0008382598,0,0,0.001796793,0.01796793,0.01796955,127.8614,838.1092
277.16,0.14736,-0.01761701,-113.7957,0.0007460447,0,0,0.001761701,0.01761701,0.01761856,113.7957,745.9133
278.16,0.164,-0.01782436,-100.7006,0.0006601934,0,0,0.001782436,0.01782436,0.01782595,100.7006,660.0758
278.228,0.16512,-0.01766484,-99.99691,0.0006555798,0,0,0.001766484,0.01766484,0.0176664,99.99691,655.4641
278.23,0.16516,-0.0176489,-99.96949,0.0006554001,1,1,0.00176489,0.0176489,0.01765046,99.96949,655.2845
279.23,0.14928,-0.01796793,-108.1033,0.0007087251,1,1,0.001796793,0.01796793,0.01796955,108.1033,708.5978
280.23,0.13192,-0.01820721,-130.8122,0.0008576051,1,1,0.001820721,0.01820721,0.01820886,130.8122,857.449
281.23,0.11516,-0.01804769,-154.432,0.001012456,1,1,0.001804769,0.01804769,0.01804932,154.432,1012.274
282.23,0.09848,-0.0183348,-176.6931,0.001158401,1,1,0.00183348,0.0183348,0.01833648,176.6931,1158.188
283.23,0.08184,-0.01806363,-198.0075,0.001298138,1,1,0.001806363,0.01806363,0.01806527,198.0075,1297.903
284.23,0.06512,-0.01793601,-219.998,0.001442307,1,1,0.001793601,0.01793601,0.01793761,219.998,1442.048
285.23,0.04852,-0.01839861,-240.8238,0.001578841,1,1,0.001839861,0.01839861,0.01840031,240.8238,1578.551
286.23,0.03184,-0.01819123,-260.738,0.001709399,1,1,0.001819123,0.01819123,0.01819288,260.738,1709.088
287.23,0.01516,-0.01788817,-280.4893,0.001838888,1,1,0.001788817,0.01788817,0.01788977,280.4893,1838.559
288.23,-0.00148,-0.01809552,-299.4685,0.001963316,1,1,0.001809552,0.01809552,0.01809716,299.4684,1962.96
289.23,-0.0182,-0.01835074,-307.919,0.002018718,1,1,0.001835074,0.01835074,0.01835243,307.919,2018.347
290.23,-0.03487999,-0.01827098,-310.7176,0.002037065,1,1,0.001827098,0.01827098,0.01827265,310.7176,2036.693
291.23,-0.05147999,-0.01819123,-311.0185,0.002039037,1,1,0.001819123,0.01819123,0.01819288,311.0185,2038.667
292.23,-0.06823999,-0.01822315,-311.0636,0.002039333,1,1,0.001822315,0.01822315,0.01822481,311.0636,2038.962
293.23,-0.08487998,-0.0184305,-310.9128,0.002038345,1,1,0.00184305,0.0184305,0.0184322,310.9128,2037.969
294.23,-0.10152,-0.01827098,-310.9501,0.00203859,1,1,0.001827098,0.01827098,0.01827265,310.9501,2038.217
295.23,-0.11812,-0.01817528,-311.5931,0.002042805,1,1,0.001817528,0.01817528,0.01817693,311.5931,2042.433
296.23,-0.13484,-0.01804769,-311.7656,0.002043936,1,1,0.001804769,0.01804769,0.01804932,311.7656,2043.567
297.23,-0.15152,-0.01822315,-312.3095,0.002047502,1,1,0.001822315,0.01822315,0.01822481,312.3095,2047.128
298.23,-0.16824,-0.01817528,-312.4268,0.00204827,1,1,0.001817528,0.01817528,0.01817693,312.4268,2047.898
299.23,-0.18488,-0.01846243,-312.8519,0.002051058,1,1,0.001846243,0.01846243,0.01846413,312.8519,2050.679
300.23,-0.20156,-0.01844645,-312.3785,0.002047954,1,1,0.001844645,0.01844645,0.01844815,312.3785,2047.576
301.23,-0.21816,-0.01830291,-312.1417,0.002046401,1,1,0.001830291,0.01830291,0.01830459,312.1417,2046.027
302.23,-0.23484,-0.01847837,-312.9988,0.00205202,1,1,0.001847837,0.01847837,0.01848008,312.9988,2051.641
303.23,-0.2514799,-0.01860596,-313.1294,0.002052877,1,1,0.001860596,0.01860596,0.01860769,313.1294,2052.495
304.23,-0.2681999,-0.01870167,-312.8209,0.002050854,1,1,0.001870167,0.01870167,0.01870341,312.8209,2050.47
305.23,-0.28484,-0.0181115,-312.8044,0.002050746,1,1,0.00181115,0.0181115,0.01811314,312.8044,2050.375
306.23,-0.30156,-0.01814339,-313.2537,0.002053692,1,1,0.001814339,0.01814339,0.01814504,313.2537,2053.319
307.23,-0.3181999,-0.0183348,-324.6131,0.002128164,1,1,0.00183348,0.0183348,0.01833648,324.6131,2127.774
308.23,-0.3349199,-0.0184305,-345.2964,0.002263764,1,1,0.00184305,0.0184305,0.0184322,345.2964,2263.346
309.23,-0.35152,-0.01836669,-365.4643,0.002395985,1,1,0.001836669,0.01836669,0.01836837,365.4644,2395.545
310.23,-0.36816,-0.01815934,-385.5669,0.002527777,1,1,0.001815934,0.01815934,0.01816099,385.5669,2527.318
311.23,-0.3847999,-0.01815934,-404.3723,0.002651065,1,1,0.001815934,0.01815934,0.01816099,404.3723,2650.584
312.23,-0.4014799,-0.01814339,-423.2854,0.002775059,1,1,0.001814339,0.01814339,0.01814504,423.2854,2774.556
313.23,-0.4181599,-0.01827098,-443.5817,0.002908122,1,1,0.001827098,0.01827098,0.01827265,443.5817,2907.591
314.23,-0.4348799,-0.01803175,-463.2498,0.003037066,1,1,0.001803174,0.01803175,0.01803337,463.2498,3036.518
315.23,-0.4515199,-0.01795199,-481.2252,0.003154913,1,1,0.001795199,0.01795199,0.0179536,481.2252,3154.347
316.23,-0.4681999,-0.01828697,-502.7571,0.003296076,1,1,0.001828697,0.01828697,0.01828864,502.7571,3295.474
317.23,-0.4848799,-0.01854219,-521.958,0.003421957,1,1,0.001854219,0.01854219,0.0185439,521.958,3421.323
318.23,-0.50156,-0.01827098,-541.2248,0.003548271,1,1,0.001827098,0.01827098,0.01827265,541.2248,3547.622
319.23,-0.5181999,-0.01819123,-562.3986,0.003687086,1,1,0.001819123,0.01819123,0.01819288,562.3986,3686.415
320.23,-0.5348799,-0.01846243,-582.383,0.003818104,1,1,0.001846243,0.01846243,0.01846413,582.383,3817.399
321.23,-0.5514799,-0.01835074,-604.0921,0.003960428,1,1,0.001835074,0.01835074,0.01835243,604.092,3959.702
322.23,-0.5681999,-0.01804769,-624.8093,0.004096251,1,1,0.001804769,0.01804769,0.01804932,624.8093,4095.511
323.23,-0.5848399,-0.01855813,-647.9989,0.004248281,1,1,0.001855813,0.01855813,0.01855985,647.9989,4247.493
324.23,-0.60156,-0.01822315,-673.6326,0.004416337,1,1,0.001822315,0.01822315,0.01822481,673.6326,4415.532
325.23,-0.6181999,-0.01814339,-699.3244,0.004584772,1,1,0.001814339,0.01814339,0.01814504,699.3244,4583.94
326.23,-0.6348399,-0.01860596,-726.8482,0.004765218,1,1,0.001860596,0.01860596,0.01860769,726.8482,4764.331
327.23,-0.6515199,-0.01844645,-754.8876,0.004949044,1,1,0.001844645,0.01844645,0.01844815,754.8876,4948.132
328.23,-0.6681599,-0.01809552,-785.651,0.005150729,1,1,0.001809552,0.01809552,0.01809716,785.6509,5149.797
329.23,-0.6847999,-0.0182391,-816.7496,0.005354612,1,1,0.00182391,0.0182391,0.01824076,816.7496,5353.635
330.23,-0.7015598,-0.01815934,-847.5951,0.005556834,1,1,0.001815934,0.01815934,0.01816099,847.5951,5555.825
331.23,-0.7181999,-0.01890905,-879.599,0.005766652,1,1,0.001890905,0.01890905,0.01891084,879.5989,5765.562
332.23,-0.7348799,-0.01825504,-912.5092,0.005982412,1,1,0.001825504,0.01825504,0.01825671,912.5092,5981.32
333.23,-0.7515199,-0.0183348,-944.6653,0.006193227,1,1,0.00183348,0.0183348,0.01833648,944.6653,6192.091
334.23,-0.7681999,-0.01839861,-977.9122,0.006411193,1,1,0.001839861,0.01839861,0.01840031,977.9122,6410.014
335.23,-0.7848399,-0.01817528,-1011.136,0.00662901,1,1,0.001817528,0.01817528,0.01817693,1011.136,6627.805
336.23,-0.8015199,-0.01846243,-1044.663,0.006848811,1,1,0.001846243,0.01846243,0.01846413,1044.663,6847.547
337.23,-0.8181599,-0.01854219,-1078.083,0.007067914,1,1,0.001854219,0.01854219,0.0185439,1078.083,7066.604
338.23,-0.8349199,-0.01825504,-1113.512,0.007300189,1,1,0.001825504,0.01825504,0.01825671,1113.512,7298.856
339.23,-0.8515599,-0.01831885,-1147.475,0.007522847,1,1,0.001831885,0.01831885,0.01832053,1147.475,7521.468
340.23,-0.8681999,-0.01815934,-1182.508,0.007752527,1,1,0.001815934,0.01815934,0.01816099,1182.508,7751.119
341.23,-0.8848798,-0.01819123,-1217.103,0.007979329,1,1,0.001819123,0.01819123,0.01819288,1217.103,7977.877
342.23,-0.9015598,-0.01828697,-1252.707,0.00821275,1,1,0.001828697,0.01828697,0.01828864,1252.707,8211.248
343.23,-0.9181199,-0.01790412,-1287.772,0.008442637,1,1,0.001790412,0.01790412,0.01790572,1287.772,8441.125
344.23,-0.9348398,-0.0183348,-1323.991,0.008680089,1,1,0.00183348,0.0183348,0.01833648,1323.991,8678.498
345.23,-0.9514799,-0.01828697,-1359.791,0.00891479,1,1,0.001828697,0.01828697,0.01828864,1359.791,8913.16
346.23,-0.9682399,-0.01815934,-1395.746,0.009150511,1,1,0.001815934,0.01815934,0.01816099,1395.746,9148.849
347.23,-0.9848798,-0.01835074,-1431.471,0.009384722,1,1,0.001835074,0.01835074,0.01835243,1431.471,9383.001
348.23,-1.00152,-0.01851026,-1467.955,0.009623912,1,1,0.001851026,0.01851026,0.01851197,1467.955,9622.131
349.23,-1.0182,-0.01844645,-1505.064,0.009867201,1,1,0.001844645,0.01844645,0.01844815,1505.064,9865.38
350.23,-1.03488,-0.01827098,-1542.834,0.01011482,1,1,0.001827098,0.01827098,0.01827265,1542.834,10112.97
351.23,-1.05152,-0.01836669,-1580.095,0.0103591,1,1,0.001836669,0.01836669,0.01836837,1580.095,10357.2
352.23,-1.06816,-0.01828697,-1618.7,0.0106122,1,1,0.001828697,0.01828697,0.01828864,1618.7,10610.26
353.23,-1.08484,-0.01868572,-1656.893,0.01086259,1,1,0.001868572,0.01868572,0.01868747,1656.893,10860.56
354.23,-1.10152,-0.0183348,-1698.045,0.01113238,1,1,0.00183348,0.0183348,0.01833648,1698.045,11130.34
355.23,-1.1182,-0.0185262,-1737.547,0.01139136,1,1,0.00185262,0.0185262,0.01852792,1737.547,11389.25
356.23,-1.13488,-0.01836669,-1778.837,0.01166206,1,1,0.001836669,0.01836669,0.01836837,1778.838,11659.92
357.23,-1.15156,-0.0184305,-1819.996,0.0119319,1,1,0.00184305,0.0184305,0.0184322,1819.996,11929.7
358.23,-1.1682,-0.01822315,-1859.371,0.01219004,1,1,0.001822315,0.01822315,0.01822481,1859.371,12187.82
359.23,-1.18484,-0.01870167,-1901.538,0.01246649,1,1,0.001870167,0.01870167,0.01870341,1901.538,12464.16
360.23,-1.20148,-0.01857407,-1941.725,0.01272995,1,1,0.001857407,0.01857407,0.0185758,1941.725,12727.59
361.23,-1.21816,-0.01841456,-1984.736,0.01301193,1,1,0.001841456,0.01841456,0.01841625,1984.736,13009.54
362.23,-1.23488,-0.01836669,-2026.747,0.01328736,1,1,0.001836669,0.01836669,0.01836837,2026.747,13284.92
363.23,-1.25156,-0.01862191,-2068.257,0.0135595,1,1,0.001862191,0.01862191,0.01862364,2068.257,13556.97
364.23,-1.2682,-0.01849432,-2109.407,0.01382928,1,1,0.001849432,0.01849432,0.01849603,2109.407,13826.72
365.23,-1.28492,-0.01851026,-2151.982,0.01410839,1,1,0.001851026,0.01851026,0.01851197,2151.981,14105.78
366.23,-1.30156,-0.01846243,-2193.313,0.01437936,1,1,0.001846243,0.01846243,0.01846413,2193.313,14376.71
367.23,-1.31816,-0.01857407,-2235.049,0.01465298,1,1,0.001857407,0.01857407,0.0185758,2235.049,14650.26
368.23,-1.33484,-0.01866978,-2277.019,0.01492814,1,1,0.001866978,0.01866978,0.01867152,2277.019,14925.35
369.23,-1.35148,-0.01825504,-2318.68,0.01520127,1,1,0.001825504,0.01825504,0.01825671,2318.68,15198.49
370.23,-1.3682,-0.01870167,-2361.179,0.01547989,1,1,0.001870167,0.01870167,0.01870341,2361.179,15477
371.23,-1.38492,-0.01882929,-2403.888,0.01575989,1,1,0.001882929,0.01882929,0.01883107,2403.887,15756.92
372.23,-1.40152,-0.01857407,-2447.478,0.01604567,1,1,0.001857407,0.01857407,0.0185758,2447.478,16042.69
373.23,-1.41824,-0.0182391,-2490.806,0.01632972,1,1,0.00182391,0.0182391,0.01824076,2490.806,16326.75
374.23,-1.43484,-0.0184305,-2534.013,0.016613,1,1,0.00184305,0.0184305,0.0184322,2534.013,16609.93
375.23,-1.45152,-0.01857407,-2578.05,0.0169017,1,1,0.001857407,0.01857407,0.0185758,2578.05,16898.56
376.23,-1.46816,-0.01809552,-2621.989,0.01718977,1,1,0.001809552,0.01809552,0.01809716,2621.989,17186.66
377.23,-1.48484,-0.0184305,-2664.22,0.01746663,1,1,0.00184305,0.0184305,0.0184322,2664.22,17463.41
378.23,-1.50152,-0.01855813,-2708.394,0.01775624,1,1,0.001855813,0.01855813,0.01855985,2708.394,17752.94
379.23,-1.51824,-0.01819123,-2752.347,0.01804439,1,1,0.001819123,0.01819123,0.01819288,2752.347,18041.11
380.23,-1.53488,-0.0185262,-2795.865,0.01832969,1,1,0.00185262,0.0185262,0.01852792,2795.865,18326.3
381.23,-1.55156,-0.01854219,-2842.042,0.01863243,1,1,0.001854219,0.01854219,0.0185439,2842.042,18628.97
382.23,-1.5682,-0.01855813,-2885.886,0.01891987,1,1,0.001855813,0.01855813,0.01855985,2885.886,18916.36
383.23,-1.58484,-0.01844645,-2932.052,0.01922254,1,1,0.001844645,0.01844645,0.01844815,2932.052,19218.99
384.23,-1.60148,-0.01846243,-2977.647,0.01952146,1,1,0.001846243,0.01846243,0.01846413,2977.647,19517.85
385.23,-1.6182,-0.01846243,-3022.609,0.01981623,1,1,0.001846243,0.01846243,0.01846413,3022.609,19812.57
386.23,-1.63484,-0.01862191,-3068.432,0.02011664,1,1,0.001862191,0.01862191,0.01862364,3068.432,20112.9
387.23,-1.6516,-0.01849432,-3114.92,0.02042142,1,1,0.001849432,0.01849432,0.01849603,3114.92,20417.64
388.23,-1.6682,-0.01854219,-3160.191,0.02071822,1,1,0.001854219,0.01854219,0.0185439,3160.191,20714.38
