"Test Type","Compression"
"Temperature:","20.5"
"Humidity:","57.5"
"Geometry:","Rectangular"
"Specimen",1
"Specimen name:","F1"
"Width:",330.000000,"mm"
"Thickness:",897.000000,"mm"
"Anvil height:",90.000000,"mm"
"Diameter:",50.000000,"mm"
"Inner diameter:",0.500000,"mm"
"Outer diameter:",1.000000,"mm"
"Wall thickness:",0.500000,"mm"
"Area:",296010.000000,"mm*mm"
"Linear density:",1.000000,"den"
"Sled weight:",9.806650,"N"
"Loading span:",0.000000,"mm"
"Support span:",1.000000,"mm"
"Span ratio:","2"
"Fixture type:","3-point"
"Extensometer",-10.000000,"**mm"
"Included"
"Time sec","Extension mm","Strain 1 %","Load N","Comp. stress MPa","Cycle Count ","Total Cycle Count ","Comp. extension mm","Comp. strain %","True strain %","Comp. load N","True stress Pa"
118.506,-1.97512,-0.02608709,-41975.89,0.1418056,0,0,0.002608709,0.02608709,0.02609049,41975.89,141768.7
118.566,-1.97612,-0.02581593,-41720.1,0.1409415,0,0,0.002581593,0.02581593,0.02581926,41720.11,140905.2
118.618,-1.977,-0.02589568,-41464.5,0.140078,0,0,0.002589568,0.02589568,0.02589904,41464.5,140041.7
118.658,-1.97768,-0.02584781,-41209.41,0.1392163,0,0,0.002584781,0.02584781,0.02585116,41209.41,139180.3
118.694,-1.97828,-0.02575211,-40948.58,0.1383351,0,0,0.002575211,0.02575211,0.02575543,40948.58,138299.5
118.738,-1.97904,-0.02592757,-40691.07,0.1374652,0,0,0.002592757,0.02592757,0.02593094,40691.07,137429.5
118.798,-1.98004,-0.02584781,-40440.87,0.13662,0,0,0.002584781,0.02584781,0.02585116,40440.87,136584.6
118.89,-1.98156,-0.02592757,-40189.98,0.1357724,0,0,0.002592757,0.02592757,0.02593094,40189.98,135737.2
119.052,-1.98424,-0.02572019,-39938.43,0.1349226,0,0,0.002572019,0.02572019,0.02572349,39938.43,134887.9
119.3,-1.98836,-0.02602328,-39687.8,0.1340759,0,0,0.002602328,0.02602328,0.02602666,39687.8,134041
119.684,-1.99472,-0.02619874,-39437.61,0.1332307,0,0,0.002619874,0.02619874,0.02620217,39437.61,133195.8
120.684,-2.0114,-0.02631038,-39554.67,0.1336261,0,0,0.002631038,0.02631038,0.02631384,39554.67,133591
121.248,-2.0208,-0.02616685,-39805.31,0.1344728,0,0,0.002616685,0.02616685,0.02617027,39805.3,134437.7
121.708,-2.0284,-0.02619874,-40055.44,0.1353179,0,0,0.002619874,0.02619874,0.02620217,40055.44,135282.4
122.108,-2.03508,-0.02613492,-40305.48,0.1361626,0,0,0.002613492,0.02613492,0.02613834,40305.48,136127
122.49,-2.04144,-0.02613492,-40556.15,0.1370094,0,0,0.002613492,0.02613492,0.02613834,40556.15,136973.6
122.858,-2.04756,-0.02643801,-40806.31,0.1378545,0,0,0.002643801,0.02643801,0.02644151,40806.31,137818.1
123.226,-2.05368,-0.02608709,-41056.9,0.1387011,0,0,0.002608709,0.02608709,0.02609049,41056.9,138664.9
123.59,-2.05976,-0.025784,-41307.53,0.1395477,0,0,0.0025784,0.025784,0.02578733,41307.53,139511.8
123.95,-2.06576,-0.02599139,-41558.32,0.140395,0,0,0.002599139,0.02599139,0.02599477,41558.32,140358.5
124.308,-2.07172,-0.02624661,-41808.79,0.1412411,0,0,0.002624661,0.02624661,0.02625005,41808.79,141204
124.702,-2.07828,-0.02584781,-42059.38,0.1420877,0,0,0.002584781,0.02584781,0.02585116,42059.38,142051
124.928,-2.08208,-0.0262785,-42195.62,0.142548,0,0,0.00262785,0.0262785,0.02628195,42195.63,142510.5
"Specimen",2
"Specimen name:","F1 cycle"
"Width:",330.000000,"mm"
"Thickness:",897.000000,"mm"
"Anvil height:",90.000000,"mm"
"Diameter:",50.000000,"mm"
"Inner diameter:",0.500000,"mm"
"Outer diameter:",1.000000,"mm"
"Wall thickness:",0.500000,"mm"
"Area:",296010.000000,"mm*mm"
"Linear density:",1.000000,"den"
"Sled weight:",9.806650,"N"
"Loading span:",0.000000,"mm"
"Support span:",1.000000,"mm"
"Span ratio:","2"
"Fixture type:","3-point"
"Extensometer",-10.000000,"**mm"
"Included"
"Time sec","Extension mm","Strain 1 %","Load N","Comp. stress MPa","Cycle Count ","Total Cycle Count ","Comp. extension mm","Comp. strain %","True strain %","Comp. load N","True stress Pa"
0,-1.02576,-0.02616685,-806.4624,0.002724443,0,0,0.002616685,0.02616685,0.02617027,806.4624,2723.73
1,-1.04212,-0.02629444,-897.7072,0.003032692,0,0,0.002629444,0.02629444,0.0262979,897.7072,3031.895
2,-1.05904,-0.02581593,-1015.905,0.003431996,0,0,0.002581593,0.02581593,0.02581926,1015.905,3431.11
3,-1.07576,-0.02540119,-1138.566,0.003846376,0,0,0.002540119,0.02540119,0.02540442,1138.566,3845.399
4,-1.0924,-0.02594352,-1262.563,0.00426527,0,0,0.002594352,0.02594352,0.02594688,1262.563,4264.163
5,-1.10904,-0.02567235,-1398.337,0.004723954,0,0,0.002567235,0.02567235,0.02567565,1398.337,4722.741
6,-1.12572,-0.02570424,-1553.723,0.005248888,0,0,0.002570424,0.02570424,0.02570755,1553.724,5247.539
7,-1.14236,-0.02594352,-1719.445,0.005808741,0,0,0.002594352,0.02594352,0.02594688,1719.445,5807.234
8,-1.15912,-0.02611898,-1898.496,0.006413621,0,0,0.002611898,0.02611898,0.02612239,1898.496,6411.946
9,-1.17576,-0.02597541,-2098.355,0.007088798,0,0,0.002597541,0.02597541,0.02597878,2098.355,7086.957
10,-1.1924,-0.02579994,-2321.299,0.007841961,0,0,0.002579994,0.02579994,0.02580327,2321.299,7839.938
11,-1.20908,-0.02600733,-2565.094,0.008665565,0,0,0.002600733,0.02600733,0.02601071,2565.094,8663.312
11.968,-1.22516,-0.0256883,-2815.37,0.009511066,0,0,0.00256883,0.0256883,0.0256916,2815.37,9508.622
12.898,-1.24068,-0.02607115,-3065.424,0.01035581,0,0,0.002607115,0.02607115,0.02607454,3065.424,10353.11
13.824,-1.25612,-0.02602328,-3315.873,0.0112019,0,0,0.002602328,0.02602328,0.02602666,3315.873,11198.98
14.75,-1.27156,-0.02595946,-3565.955,0.01204674,0,0,0.002595946,0.02595946,0.02596283,3565.955,12043.61
15.67,-1.28688,-0.02608709,-3816.247,0.01289229,0,0,0.002608709,0.02608709,0.02609049,3816.247,12888.93
16.59,-1.30228,-0.02600733,-4066.386,0.01373733,0,0,0.002600733,0.02600733,0.02601071,4066.386,13733.75
17.506,-1.31752,-0.02565641,-4316.764,0.01458317,0,0,0.002565641,0.02565641,0.0256597,4316.764,14579.43
18.392,-1.33228,-0.02564047,-4566.959,0.0154284,0,0,0.002564047,0.02564047,0.02564375,4566.959,15424.44
19.176,-1.34532,-0.02607115,-4817.165,0.01627365,0,0,0.002607115,0.02607115,0.02607454,4817.165,16269.41
19.876,-1.357,-0.02594352,-5067.33,0.01711878,0,0,0.002594352,0.02594352,0.02594688,5067.33,17114.34
20.52,-1.36772,-0.02594352,-5317.935,0.01796539,0,0,0.002594352,0.02594352,0.02594688,5317.935,17960.73
21.11,-1.37756,-0.02583187,-5568.277,0.01881111,0,0,0.002583187,0.02583187,0.02583521,5568.277,18806.25
21.67,-1.38684,-0.02597541,-5818.664,0.01965698,0,0,0.002597541,0.02597541,0.02597878,5818.664,19651.88
22.212,-1.39592,-0.02608709,-6068.863,0.02050222,0,0,0.002608709,0.02608709,0.02609049,6068.863,20496.87
22.74,-1.40472,-0.0256883,-6319.656,0.02134947,0,0,0.00256883,0.0256883,0.0256916,6319.656,21343.98
23.246,-1.41312,-0.02592757,-6569.748,0.02219434,0,0,0.002592757,0.02592757,0.02593094,6569.748,22188.59
23.742,-1.4214,-0.025784,-6819.809,0.02303912,0,0,0.0025784,0.025784,0.02578733,6819.809,23033.18
24.222,-1.42944,-0.02616685,-7070.781,0.02388697,0,0,0.002616685,0.02616685,0.02617027,7070.781,23880.71
24.696,-1.43736,-0.02573617,-7321.006,0.02473229,0,0,0.002573617,0.02573617,0.02573948,7321.006,24725.93
25.166,-1.4452,-0.02591163,-7571.678,0.02557913,0,0,0.002591163,0.02591163,0.02591499,7571.678,25572.5
25.624,-1.45284,-0.02592757,-7822.362,0.02642601,0,0,0.002592757,0.02592757,0.02593094,7822.362,26419.16
26.072,-1.46032,-0.02564047,-8073.254,0.02727359,0,0,0.002564047,0.02564047,0.02564375,8073.254,27266.59
26.512,-1.46764,-0.02586376,-8323.831,0.0281201,0,0,0.002586376,0.02586376,0.0258671,8323.831,28112.83
26.942,-1.4748,-0.02579994,-8574.96,0.02896848,0,0,0.002579994,0.02579994,0.02580327,8574.96,28961.01
27.368,-1.48188,-0.02583187,-8825.537,0.029815,0,0,0.002583187,0.02583187,0.02583521,8825.537,29807.29
27.79,-1.48888,-0.02608709,-9076.172,0.03066171,0,0,0.002608709,0.02608709,0.02609049,9076.172,30653.71
28.202,-1.49572,-0.02560854,-9326.24,0.0315065,0,0,0.002560854,0.02560854,0.02561182,9326.24,31498.44
28.602,-1.5024,-0.02589568,-9576.494,0.03235193,0,0,0.002589568,0.02589568,0.02589904,9576.494,32343.55
28.994,-1.50892,-0.02589568,-9827.399,0.03319955,0,0,0.002589568,0.02589568,0.02589904,9827.399,33190.95
29.376,-1.51532,-0.02597541,-10077.41,0.03404415,0,0,0.002597541,0.02597541,0.02597878,10077.41,34035.31
29.76,-1.52168,-0.02573617,-10327.55,0.03488918,0,0,0.002573617,0.02573617,0.02573948,10327.55,34880.2
30.138,-1.528,-0.0256883,-10578.01,0.03573533,0,0,0.00256883,0.0256883,0.0256916,10578.01,35726.15
30.514,-1.53432,-0.0258797,-10828.19,0.03658049,0,0,0.00258797,0.0258797,0.02588305,10828.19,36571.02
30.888,-1.54056,-0.02573617,-11078.38,0.0374257,0,0,0.002573617,0.02573617,0.02573948,11078.38,37416.07
31.262,-1.54672,-0.02562448,-11329.48,0.03827397,0,0,0.002562448,0.02562448,0.02562777,11329.48,38264.16
31.624,-1.55276,-0.02552878,-11579.9,0.03911994,0,0,0.002552878,0.02552878,0.02553204,11579.89,39109.96
31.984,-1.55876,-0.02605516,-11830.68,0.03996716,0,0,0.002605516,0.02605516,0.02605856,11830.68,39956.74
32.342,-1.5648,-0.02629444,-12081.09,0.04081313,0,0,0.002629444,0.02629444,0.0262979,12081.09,40802.4
32.696,-1.57072,-0.02603922,-12331.37,0.04165861,0,0,0.002603922,0.02603922,0.02604261,12331.37,41647.76
33.056,-1.57672,-0.02607115,-12581.88,0.04250493,0,0,0.002607115,0.02607115,0.02607454,12581.88,42493.85
33.412,-1.58264,-0.02591163,-12831.98,0.04334984,0,0,0.002591163,0.02591163,0.02591499,12831.98,43338.6
33.764,-1.58848,-0.02602328,-13082.87,0.04419738,0,0,0.002602328,0.02602328,0.02602666,13082.87,44185.88
34.11,-1.59424,-0.02583187,-13333.01,0.04504243,0,0,0.002583187,0.02583187,0.02583521,13333.01,45030.79
34.448,-1.59988,-0.02597541,-13583.99,0.04589031,0,0,0.002597541,0.02597541,0.02597878,13583.99,45878.39
34.784,-1.60548,-0.02556071,-13834.86,0.04673781,0,0,0.002556071,0.02556071,0.02556397,13834.86,46725.86
35.116,-1.61104,-0.02616685,-14085.04,0.04758298,0,0,0.002616685,0.02616685,0.02617027,14085.04,47570.53
35.456,-1.61668,-0.02548095,-14335.71,0.0484298,0,0,0.002548095,0.02548095,0.0254842,14335.71,48417.46
35.792,-1.62228,-0.0258797,-14586.06,0.04927557,0,0,0.00258797,0.0258797,0.02588305,14586.06,49262.82
36.126,-1.62784,-0.02586376,-14836.47,0.05012152,0,0,0.002586376,0.02586376,0.0258671,14836.47,50108.56
36.454,-1.63332,-0.02605516,-15087.11,0.05096825,0,0,0.002605516,0.02605516,0.02605856,15087.11,50954.97
36.782,-1.63876,-0.02583187,-15338.42,0.05181723,0,0,0.002583187,0.02583187,0.02583521,15338.42,51803.85
37.106,-1.64416,-0.0256883,-15589.25,0.05266461,0,0,0.00256883,0.0256883,0.0256916,15589.25,52651.08
37.424,-1.64944,-0.02572019,-15840.17,0.05351227,0,0,0.002572019,0.02572019,0.02572349,15840.17,53498.51
37.744,-1.65476,-0.02591163,-16090.58,0.05435823,0,0,0.002591163,0.02591163,0.02591499,16090.58,54344.14
38.066,-1.66012,-0.02597541,-16341.72,0.05520664,0,0,0.002597541,0.02597541,0.02597878,16341.72,55192.3
38.384,-1.66544,-0.02608709,-16592.07,0.05605239,0,0,0.002608709,0.02608709,0.02609049,16592.07,56037.77
38.698,-1.67072,-0.02560854,-16843.42,0.05690153,0,0,0.002560854,0.02560854,0.02561182,16843.42,56886.96
39.014,-1.67596,-0.02589568,-17094.82,0.05775082,0,0,0.002589568,0.02589568,0.02589904,17094.82,57735.87
39.326,-1.68112,-0.02600733,-17346.2,0.05860005,0,0,0.002600733,0.02600733,0.02601071,17346.2,58584.81
39.64,-1.68632,-0.02584781,-17597.69,0.05944963,0,0,0.002584781,0.02584781,0.02585116,17597.69,59434.27
39.942,-1.69136,-0.02602328,-17848.65,0.06029747,0,0,0.002602328,0.02602328,0.02602666,17848.65,60281.77
40.24,-1.6964,-0.02626255,-18098.75,0.06114236,0,0,0.002626255,0.02626255,0.026266,18098.75,61126.3
40.542,-1.70144,-0.02562448,-18349.71,0.06199015,0,0,0.002562448,0.02562448,0.02562777,18349.71,61974.27
40.852,-1.70664,-0.0261509,-18601.09,0.0628394,0,0,0.002615091,0.0261509,0.02615433,18601.09,62822.97
41.158,-1.71176,-0.02583187,-18852.26,0.06368793,0,0,0.002583187,0.02583187,0.02583521,18852.26,63671.48
41.466,-1.71688,-0.02602328,-19103.5,0.06453667,0,0,0.002602328,0.02602328,0.02602666,19103.5,64519.87
41.77,-1.72192,-0.02611898,-19354.14,0.0653834,0,0,0.002611898,0.02611898,0.02612239,19354.14,65366.32
42.074,-1.72696,-0.02576806,-19604.97,0.06623076,0,0,0.002576806,0.02576806,0.02577138,19604.97,66213.69
42.374,-1.73196,-0.02595946,-19855.78,0.06707807,0,0,0.002595946,0.02595946,0.02596283,19855.78,67060.66
42.67,-1.73692,-0.02583187,-20106.71,0.06792579,0,0,0.002583187,0.02583187,0.02583521,20106.71,67908.24
42.968,-1.74188,-0.02611898,-20357.66,0.06877355,0,0,0.002611898,0.02611898,0.02612239,20357.66,68755.59
43.27,-1.74692,-0.02613492,-20608.45,0.06962078,0,0,0.002613492,0.02613492,0.02613834,20608.45,69602.59
43.57,-1.75188,-0.02572019,-20859.87,0.07047014,0,0,0.002572019,0.02572019,0.02572349,20859.87,70452.01
43.866,-1.7568,-0.02611898,-21110.36,0.07131639,0,0,0.002611898,0.02611898,0.02612239,21110.37,71297.76
44.16,-1.76172,-0.02567235,-21361.22,0.07216384,0,0,0.002567235,0.02567235,0.02567565,21361.22,72145.31
44.454,-1.7666,-0.02626255,-21612.82,0.07301383,0,0,0.002626255,0.02626255,0.026266,21612.82,72994.65
44.742,-1.7714,-0.02583187,-21864.05,0.07386255,0,0,0.002583187,0.02583187,0.02583521,21864.05,73843.47
45.032,-1.7762,-0.02595946,-22114.51,0.07470866,0,0,0.002595946,0.02595946,0.02596283,22114.51,74689.27
45.318,-1.781,-0.025784,-22365.98,0.07555817,0,0,0.0025784,0.025784,0.02578733,22365.97,75538.69
45.602,-1.78572,-0.02610303,-22617.38,0.07640748,0,0,0.002610303,0.02610303,0.02610644,22617.38,76387.54
45.886,-1.79044,-0.02564047,-22868.53,0.07725594,0,0,0.002564047,0.02564047,0.02564375,22868.53,77236.14
46.168,-1.79516,-0.02554473,-23119.84,0.07810493,0,0,0.002554473,0.02554473,0.02554799,23119.84,78084.98
46.448,-1.79984,-0.02594352,-23370.35,0.07895122,0,0,0.002594352,0.02594352,0.02594688,23370.35,78930.73
46.724,-1.80448,-0.02603922,-23620.73,0.07979707,0,0,0.002603922,0.02603922,0.02604261,23620.73,79776.3
47.004,-1.80912,-0.02603922,-23872.43,0.08064737,0,0,0.002603922,0.02603922,0.02604261,23872.43,80626.37
47.282,-1.81372,-0.02583187,-24123.1,0.08149422,0,0,0.002583187,0.02583187,0.02583521,24123.1,81473.17
47.558,-1.81832,-0.02602328,-24373.53,0.08234025,0,0,0.002602328,0.02602328,0.02602666,24373.54,82318.82
47.83,-1.82284,-0.02562448,-24625.33,0.08319089,0,0,0.002562448,0.02562448,0.02562777,24625.33,83169.57
48.098,-1.82732,-0.02581593,-24876.43,0.08403915,0,0,0.002581593,0.02581593,0.02581926,24876.43,84017.46
48.364,-1.8318,-0.02562448,-25128.03,0.08488914,0,0,0.002562448,0.02562448,0.02562777,25128.03,84867.39
48.63,-1.83624,-0.02611898,-25379.14,0.08573744,0,0,0.002611898,0.02611898,0.02612239,25379.14,85715.04
48.896,-1.84068,-0.02594352,-25629.41,0.08658291,0,0,0.002594352,0.02594352,0.02594688,25629.41,86560.45
49.16,-1.84508,-0.02583187,-25879.75,0.08742863,0,0,0.002583187,0.02583187,0.02583521,25879.75,87406.05
49.426,-1.84952,-0.02586376,-26130.18,0.08827466,0,0,0.002586376,0.02586376,0.0258671,26130.18,88251.83
49.692,-1.85396,-0.02560854,-26380.19,0.08911926,0,0,0.002560854,0.02560854,0.02561182,26380.19,89096.43
49.96,-1.8584,-0.02573617,-26631.52,0.08996831,0,0,0.002573617,0.02573617,0.02573948,26631.52,89945.15
50.226,-1.8628,-0.02584781,-26882.17,0.09081507,0,0,0.002584781,0.02584781,0.02585116,26882.17,90791.6
50.49,-1.86724,-0.02594352,-27134,0.09166583,0,0,0.002594352,0.02594352,0.02594688,27134,91642.06
50.75,-1.87156,-0.02573617,-27385,0.09251375,0,0,0.002573617,0.02573617,0.02573948,27385,92489.94
51.012,-1.87596,-0.02581593,-27636.65,0.0933639,0,0,0.002581593,0.02581593,0.02581926,27636.65,93339.79
51.274,-1.88032,-0.02603922,-27887.68,0.09421194,0,0,0.002603922,0.02603922,0.02604261,27887.68,94187.4
51.538,-1.88468,-0.02552878,-28137.81,0.09505694,0,0,0.002552878,0.02552878,0.02553204,28137.81,95032.68
51.796,-1.88896,-0.02595946,-28388.68,0.09590448,0,0,0.002595946,0.02595946,0.02596283,28388.69,95879.58
52.056,-1.89332,-0.02572019,-28639.89,0.09675311,0,0,0.002572019,0.02572019,0.02572349,28639.89,96728.22
52.314,-1.89764,-0.025784,-28889.95,0.0975979,0,0,0.0025784,0.025784,0.02578733,28889.95,97572.73
52.57,-1.90188,-0.02581593,-29140,0.09844264,0,0,0.002581593,0.02581593,0.02581926,29140,98417.22
52.83,-1.9062,-0.02607115,-29391.39,0.09929188,0,0,0.002607115,0.02607115,0.02607454,29391.39,99265.99
53.086,-1.91048,-0.02556071,-29642.11,0.1001389,0,0,0.002556071,0.02556071,0.02556397,29642.11,100113.3
53.342,-1.91472,-0.02549689,-29892.42,0.1009845,0,0,0.002549689,0.02549689,0.02550014,29892.42,100958.8
53.598,-1.919,-0.025784,-30143.66,0.1018332,0,0,0.0025784,0.025784,0.02578733,30143.66,101807
53.854,-1.92328,-0.02592757,-30394.15,0.1026795,0,0,0.002592757,0.02592757,0.02593094,30394.15,102652.8
54.11,-1.92748,-0.02595946,-30645.14,0.1035274,0,0,0.002595946,0.02595946,0.02596283,30645.13,103500.5
54.362,-1.93172,-0.02583187,-30896.1,0.1043752,0,0,0.002583187,0.02583187,0.02583521,30896.1,104348.2
54.616,-1.936,-0.02583187,-31146.84,0.1052222,0,0,0.002583187,0.02583187,0.02583521,31146.84,105195.1
54.87,-1.94024,-0.02556071,-31397.19,0.106068,0,0,0.002556071,0.02556071,0.02556397,31397.19,106040.9
55.128,-1.94452,-0.0256883,-31648.28,0.1069163,0,0,0.00256883,0.0256883,0.0256916,31648.28,106888.8
55.382,-1.94872,-0.02557665,-31898.47,0.1077615,0,0,0.002557665,0.02557665,0.02557992,31898.47,107733.9
55.632,-1.95288,-0.02583187,-32149.08,0.1086081,0,0,0.002583187,0.02583187,0.02583521,32149.08,108580
55.886,-1.95712,-0.025784,-32400.44,0.1094573,0,0,0.0025784,0.025784,0.02578733,32400.44,109429
56.138,-1.96132,-0.02556071,-32651.22,0.1103044,0,0,0.002556071,0.02556071,0.02556397,32651.21,110276.2
56.388,-1.96552,-0.02589568,-32903.27,0.1111559,0,0,0.002589568,0.02589568,0.02589904,32903.27,111127.1
56.636,-1.96968,-0.02551284,-33154.34,0.1120041,0,0,0.002551284,0.02551284,0.02551609,33154.34,111975.6
56.886,-1.97384,-0.02594352,-33404.96,0.1128508,0,0,0.002594352,0.02594352,0.02594688,33404.96,112821.5
57.142,-1.97812,-0.02591163,-33656.6,0.1137009,0,0,0.002591163,0.02591163,0.02591499,33656.6,113671.4
57.398,-1.98236,-0.02570424,-33907.94,0.11455,0,0,0.002570424,0.02570424,0.02570755,33907.94,114520.5
57.654,-1.9866,-0.025784,-34158.63,0.1153969,0,0,0.0025784,0.025784,0.02578733,34158.63,115367.1
57.908,-1.99084,-0.02551284,-34410.06,0.1162463,0,0,0.002551284,0.02551284,0.02551609,34410.06,116216.6
58.16,-1.99504,-0.02541713,-34660.88,0.1170936,0,0,0.002541713,0.02541713,0.02542036,34660.88,117063.8
58.412,-1.9992,-0.025784,-34911.57,0.1179405,0,0,0.0025784,0.025784,0.02578733,34911.57,117910.1
58.664,-2.00344,-0.02541713,-35163.28,0.1187909,0,0,0.002541713,0.02541713,0.02542036,35163.29,118760.7
58.916,-2.00768,-0.02552878,-35415.22,0.119642,0,0,0.002552878,0.02552878,0.02553204,35415.22,119611.4
59.168,-2.01184,-0.02554473,-35665.99,0.1204891,0,0,0.002554473,0.02554473,0.02554799,35665.99,120458.4
59.422,-2.01608,-0.02565641,-35916.77,0.1213363,0,0,0.002565641,0.02565641,0.0256597,35916.77,121305.2
59.678,-2.02032,-0.02520975,-36167.53,0.1221835,0,0,0.002520975,0.02520975,0.02521293,36167.53,122152.7
59.932,-2.0246,-0.02602328,-36419.3,0.123034,0,0,0.002602328,0.02602328,0.02602666,36419.3,123002
60.188,-2.02884,-0.02608709,-36670.45,0.1238825,0,0,0.002608709,0.02608709,0.02609049,36670.45,123850.1
60.446,-2.03312,-0.02592757,-36920.62,0.1247276,0,0,0.002592757,0.02592757,0.02593094,36920.62,124695.3
60.706,-2.03748,-0.02560854,-37171.74,0.125576,0,0,0.002560854,0.02560854,0.02561182,37171.74,125543.8
60.968,-2.04184,-0.02584781,-37422.01,0.1264214,0,0,0.002584781,0.02584781,0.02585116,37422.01,126388.8
61.232,-2.04624,-0.02552878,-37673.96,0.1272726,0,0,0.002552878,0.02552878,0.02553204,37673.96,127240.1
61.496,-2.05064,-0.02565641,-37925.84,0.1281235,0,0,0.002565641,0.02565641,0.0256597,37925.84,128090.6
61.764,-2.05508,-0.02556071,-38176.92,0.1289717,0,0,0.002556071,0.02556071,0.02556397,38176.91,128938.7
62.034,-2.0596,-0.02579994,-38428.03,0.12982,0,0,0.002579994,0.02579994,0.02580327,38428.03,129786.6
62.302,-2.06404,-0.0258797,-38679.4,0.1306692,0,0,0.00258797,0.0258797,0.02588305,38679.4,130635.4
62.566,-2.06848,-0.02573617,-38930.68,0.1315181,0,0,0.002573617,0.02573617,0.02573948,38930.68,131484.3
62.836,-2.073,-0.02576806,-39180.86,0.1323633,0,0,0.002576806,0.02576806,0.02577138,39180.86,132329.2
63.11,-2.07756,-0.02573617,-39432.14,0.1332122,0,0,0.002573617,0.02573617,0.02573948,39432.14,133177.9
63.388,-2.08212,-0.02564047,-39683.16,0.1340602,0,0,0.002564047,0.02564047,0.02564375,39683.16,134025.8
63.666,-2.08672,-0.02586376,-39933.91,0.1349073,0,0,0.002586376,0.02586376,0.0258671,39933.91,134872.4
63.94,-2.09136,-0.02597541,-40184.83,0.135755,0,0,0.002597541,0.02597541,0.02597878,40184.84,135719.7
64.22,-2.09604,-0.02595946,-40436.58,0.1366055,0,0,0.002595946,0.02595946,0.02596283,40436.58,136570
64.5,-2.10072,-0.02605516,-40687.26,0.1374523,0,0,0.002605516,0.02605516,0.02605856,40687.26,137416.5
64.782,-2.10548,-0.02589568,-40938.4,0.1383007,0,0,0.002589568,0.02589568,0.02589904,40938.39,138264.9
65.066,-2.1102,-0.02579994,-41188.7,0.1391463,0,0,0.002579994,0.02579994,0.02580327,41188.7,139110.4
65.358,-2.11508,-0.02575211,-41439.85,0.1399948,0,0,0.002575211,0.02575211,0.02575543,41439.85,139958.7
65.66,-2.12008,-0.02584781,-41691.08,0.1408435,0,0,0.002584781,0.02584781,0.02585116,41691.08,140807.1
65.964,-2.12512,-0.02611898,-41942.1,0.1416915,0,0,0.002611898,0.02611898,0.02612239,41942.1,141654.5
66.268,-2.1302,-0.02572019,-42192.95,0.1425389,0,0,0.002572019,0.02572019,0.02572349,42192.95,142502.3
66.574,-2.13528,-0.02560854,-42444.19,0.1433877,0,0,0.002560854,0.02560854,0.02561182,42444.2,143351
66.646,-2.13652,-0.02557665,-42500.97,0.1435795,0,0,0.002557665,0.02557665,0.02557992,42500.97,143542.8
66.648,-2.13652,-0.0255926,-42502.58,0.1435849,0,0,0.00255926,0.0255926,0.02559587,42502.57,143548.2
67.306,-2.12696,-0.02613492,-42251.72,0.1427375,0,0,0.002613492,0.02613492,0.02613834,42251.72,142700.2
67.766,-2.11872,-0.02595946,-42000.62,0.1418892,0,0,0.002595946,0.02595946,0.02596283,42000.62,141852.4
68.112,-2.11272,-0.02562448,-41749.39,0.1410405,0,0,0.002562448,0.02562448,0.02562777,41749.39,141004.3
68.36,-2.10844,-0.02556071,-41497.94,0.140191,0,0,0.002556071,0.02556071,0.02556397,41497.94,140155.2
68.542,-2.10532,-0.02581593,-41246.69,0.1393422,0,0,0.002581593,0.02581593,0.02581926,41246.68,139306.2
68.712,-2.1024,-0.02573617,-40994.12,0.138489,0,0,0.002573617,0.02573617,0.02573948,40994.12,138453.3
68.882,-2.09948,-0.0261509,-40743.63,0.1376427,0,0,0.002615091,0.0261509,0.02615433,40743.63,137606.7
69.054,-2.09656,-0.02594352,-40493.45,0.1367976,0,0,0.002594352,0.02594352,0.02594688,40493.45,136762.1
69.228,-2.09364,-0.02602328,-40243.26,0.1359524,0,0,0.002602328,0.02602328,0.02602666,40243.26,135917
69.402,-2.09068,-0.0261509,-39992.12,0.135104,0,0,0.002615091,0.0261509,0.02615433,39992.13,135068.6
69.578,-2.08772,-0.0258797,-39740.93,0.1342554,0,0,0.00258797,0.0258797,0.02588305,39740.93,134220.6
69.756,-2.08476,-0.02570424,-39489.25,0.1334051,0,0,0.002570424,0.02570424,0.02570755,39489.25,133370.8
69.936,-2.08176,-0.02594352,-39236.82,0.1325523,0,0,0.002594352,0.02594352,0.02594688,39236.82,132517.9
70.12,-2.07872,-0.02599139,-38985.66,0.1317039,0,0,0.002599139,0.02599139,0.02599477,38985.66,131669.6
70.304,-2.07564,-0.02607115,-38733.71,0.1308527,0,0,0.002607115,0.02607115,0.02607454,38733.71,130818.6
70.486,-2.0726,-0.02605516,-38482.78,0.130005,0,0,0.002605516,0.02605516,0.02605856,38482.78,129971.1
70.668,-2.06956,-0.02600733,-38231.72,0.1291568,0,0,0.002600733,0.02600733,0.02601071,38231.72,129123.3
70.85,-2.06652,-0.02605516,-37980.82,0.1283092,0,0,0.002605516,0.02605516,0.02605856,37980.82,128275.8
71.032,-2.06348,-0.02611898,-37728.85,0.127458,0,0,0.002611898,0.02611898,0.02612239,37728.85,127424.7
71.214,-2.06044,-0.02611898,-37478.5,0.1266123,0,0,0.002611898,0.02611898,0.02612239,37478.5,126579.2
71.4,-2.05736,-0.02607115,-37227.05,0.1257628,0,0,0.002607115,0.02607115,0.02607454,37227.05,125730
71.588,-2.0542,-0.02583187,-36975.21,0.124912,0,0,0.002583187,0.02583187,0.02583521,36975.21,124879.8
